key,0,1,2
#,Name,AttackType,Recast<100ms>
int32,str,int32,int32
963,"蠻勇",,600,
964,"生命水",魔法,25,
965,"猛啄",突,60,
966,"火焰",魔法,30,
967,"暴雪",魔法,30,
968,"雷電",魔法,30,
969,"勁風",魔法,30,
970,"巨岩",魔法,30,
971,"水花",魔法,30,
972,"崩潰",魔法,30,
973,"大地重壓",魔法,0,
974,"咬斷神經",斬,60,
975,"撕裂喉嚨",斬,60,
976,"蛙舌",打,60,
977,"菌帽衝撞",打,60,
978,"泥沼炸彈",魔法,60,
979,"病患臭氣",魔法,60,
980,"泥球",魔法,150,
981,"水浪吐息",魔法,60,
982,"驚奇光",,230,
983,"呼喚",魔法,60,
984,"火龍捲",魔法,60,
985,"灑落雷",魔法,60,
986,"改錐",斬,60,
987,"精神衝擊",魔法,600,
988,"吸血觸",打,250,
989,"超猛擊",打,60,
990,"音響炸彈",魔法,60,
991,"虛張聲勢",,60,
992,"哥布林打擊",斬,150,
993,"大火焰",魔法,0,
994,"うろこトカゲ：雷属性ON",,0,
995,"大放電",ブレス,0,
996,"泡泡炸裂",魔法,0,
997,"暗中殺意",,0,
998,"暗天頂",魔法,0,
999,"咬斷神經",斬,60,
1000,"揚沙",,200,
1001,"強傳送",,0,
1002,"猛拍",,60,
1003,"銳鐵暴風",斬,25,
1004,"毒液猛咬",突,80,
1005,"超壓斧",斬,60,
1006,"吃力跳躍",打,60,
1007,"大爆炸",魔法,300,
1008,"石膚",,300,
1009,"療傷",魔法,25,
1010,"猛撞",打,60,
1011,"灑落雷",魔法,60,
1012,"雙重碎擊",打,60,
1013,"",,0,
1014,"酸霧",,60,
1015,"飛翼斬",魔法,60,
1016,"中水花",魔法,0,
1017,"崩潰擊",打,80,
1018,"刺尾",,250,
1019,"颱風",,0,
1020,"颱風",魔法,0,
1021,"熾熱彌漫",魔法,0,
1022,"寒霜吐息",ブレス,0,
1023,"寒冰覆蓋",魔法,0,
1024,"寒冰覆蓋",魔法,0,
1025,"白霜環繞",魔法,0,
1026,"烈火燒灼",魔法,0,
1027,"空降",打,0,
1028,"降雪",魔法,0,
1029,"大砲：発射：成功",魔法,0,
1030,"熾熱彌漫",魔法,200,
1031,"胡亂打",打,120,
1032,"黃金爆發",,200,
1033,"黃金粉塵",魔法,250,
1034,"十噸橫掃",打,120,
1035,"百噸橫掃",打,200,
1036,"臭氣",,250,
1037,"藤鞭穿刺",突,200,
1038,"黏菌爆發",魔法,300,
1039,"黏菌發射",魔法,150,
1040,"出芽",,0,
1041,"ベビーモルボル専用：AA/モルボル菌つき",打,0,
1042,"黃金毒瓦斯",,60,
1043,"黃金毒瓦斯",,60,
1044,"謀殺洞",魔法,30,
1045,"液化",魔法,0,
1046,"液化",魔法,0,
1047,"擊退",魔法,0,
1048,"虛空・中火焰",魔法,0,
1049,"雷電直擊",魔法,80,
1050,"雷暴",,150,
1051,"塌方",魔法,0,
1052,"爆炸",魔法,0,
1053,"",,0,
1054,"",,0,
1055,"",,0,
1056,"激勵",,200,
1057,"毒液噴射",,60,
1058,"",,0,
1059,"5級致死一擊",,0,
1060,"塗油箭",魔法,60,
1061,"原初的勇猛",,0,
1062,"原初的憤怒",,0,
1063,"",,0,
1064,"蒼天龍炎衝",魔法,120,
1065,"勇戰之譽",魔法,25,
1066,"堅韌之譽",魔法,25,
1067,"無敵の進撃マーチ（仮）",魔法,25,
1068,"爆炸波",打,0,
1069,"泡泡炸裂",魔法,0,
1070,"鎮靜之歌",魔法,120,
1071,"離子釋放",魔法,0,
1072,"詭異視線",魔法,120,
1073,"尾部打擊",打,200,
1074,"天災降臨",魔法,0,
1075,"瘴氣壓縮",,0,
1076,"傳染病雲",魔法,0,
1077,"恐怖眼",魔法,120,
1078,"精神瓦解",魔法,300,
1079,"潰瘍",,250,
1080,"鼓舞",,0,
1081,"播種",,0,
1082,"召喚妖異",,0,
1083,"虛空大火焰",魔法,250,
1084,"虛空・中火焰",魔法,150,
1085,"虛空大雷電",魔法,200,
1086,"岩石崩潰",打,150,
1087,"平原震裂",魔法,0,
1088,"破魔震",魔法,150,
1089,"失明秘藥",,40,
1090,"發霉噴嚏",魔法,200,
1091,"炎症爆發",魔法,0,
1092,"流星強擊",魔法,200,
1093,"波動衝擊",魔法,60,
1094,"波動彈",魔法,0,
1095,"精神集中",魔法,0,
1096,"精神集中",魔法,0,
1097,"雷電直擊",魔法,60,
1098,"天外之靈",斬,80,
1099,"染血劍",ブレス,80,
1100,"定罪",魔法,120,
1101,"烈焰吐息",ブレス,60,
1102,"寒冰吐息",ブレス,60,
1103,"雷電吐息",ブレス,60,
1104,"冰凍咆哮",魔法,120,
1105,"雷電咆哮",魔法,120,
1106,"寒冰眼",魔法,60,
1107,"嘈雜的噪音",,60,
1108,"無序的和聲",魔法,60,
1109,"顎咬",ブレス,100,
1110,"乙酸信息素",,60,
1111,"沙塵旋風",魔法,60,
1112,"大流沙",魔法,20,
1113,"沙柱",魔法,20,
1114,"凶眼注目",魔法,60,
1115,"火焰水槍",魔法,50,
1116,"星圖",魔法,0,
1117,"沉默",,0,
1118,"麻痺",,120,
1119,"減速",,120,
1120,"水花",魔法,0,
1121,"巨石衝",打,0,
1122,"碎骨拳",打,30,
1123,"碎骨拳",打,60,
1124,"落肘",打,60,
1125,"雙重碎擊",打,60,
1126,"強傳送",,0,
1127,"蹂躪",ブレス,30,
1128,"魔導加農砲",魔法,15,
1129,"魔導光子砲",魔法,0,
1130,"吃力跳躍",打,60,
1131,"火熱",,60,
1132,"地獄葬送",,60,
1133,"超級炸彈",魔法,60,
1134,"砲擊",打,0,
1135,"撕裂斧",斬,0,
1136,"崩潰擊",打,60,
1137,"盾牌穿刺",突,0,
1138,"冥獄之風",斬,0,
1139,"冥獄之門",打,0,
1140,"榴散彈",突,0,
1141,"穿甲彈",突,0,
1142,"火焰彈",魔法,0,
1143,"魔導飛彈",,0,
1144,"魔導飛彈",魔法,0,
1145,"三角迷失斬",斬,0,
1146,"無盡旋風斬",斬,0,
1147,"雷光水面踢",打,0,
1148,"典雅女神槍",打,0,
1149,"炎獸心火擊",魔法,0,
1150,"典雅女神連槍",打,0,
1151,"攻擊命令",,0,
1152,"大錘橫掃",打,0,
1153,"神錘震碎",打,0,
1154,"神錘回環",打,0,
1155,"神錘衝天",打,0,
1156,"增驅",打,0,
1157,"超載衝天",打,0,
1158,"超載震碎",打,0,
1159,"以眼還眼",,200,
1160,"振奮",魔法,300,
1161,"石化凝視",,0,
1162,"龍血",,0,
1163,"腐肉",魔法,0,
1164,"精神鏢",,150,
1165,"要害攻擊",突,40,
1166,"釋放黏液",,60,
1167,"乙太波動",魔法,150,
1168,"魔導ジャガーノート：GT攻撃",,0,
1169,"魔導ジャガーノート：前方扇範囲攻撃",,0,
1170,"等化器",魔法,0,
1171,"中和器",魔法,600,
1172,"魔導光子砲",魔法,0,
1173,"アルテマウェポン：アルテマ弾/生成",,0,
1174,"乙太炸彈",魔法,0,
1175,"擴散雷射",魔法,0,
1176,"魔導雷射",魔法,0,
1177,"魔導雷射",魔法,0,
1178,"魔導雷射",魔法,0,
1179,"青磷放射",魔法,0,
1180,"誘導射線",魔法,0,
1181,"投擲岩石",,0,
1182,"火神爆裂",魔法,0,
1183,"大氣爆發",,0,
1184,"地裂",魔法,0,
1185,"定時岩彈",,0,
1186,"噴發",,0,
1187,"大地之怒",,0,
1188,"光輝炎柱",,0,
1189,"地獄之火炎",,0,
1190,"魔導火光",魔法,0,
1191,"突擊加農砲",魔法,0,
1192,"誘導爆炸",魔法,0,
1193,"最終究極",魔法,0,
1194,"究極波動",魔法,0,
1195,"無罪斬",斬,0,
1196,"遺禍",突,0,
1197,"帝國之手",魔法,0,
1198,"恩惠終結",,0,
1199,"判決",斬,0,
1200,"人型：黒将軍/魔導火フィールド",,0,
1201,"制裁",,0,
1202,"恩惠終結",魔法,0,
1203,"制裁",魔法,0,
1204,"魔導加農砲",魔法,0,
1205,"橫掃",打,10,
1206,"橫掃",打,10,
1207,"攻擊",斬,0,
1208,"甩頭攻擊",斬,0,
1209,"甩尾攻擊",打,0,
1210,"噴毒",魔法,0,
1211,"鋼鱗",,0,
1212,"魔力飛散",,0,
1213,"炸裂",魔法,0,
1214,"黏稠液",,0,
1215,"攻擊",魔法,0,
1216,"高壓電流",魔法,250,
1217,"排斥砲",魔法,400,
1218,"亞拉戈古病毒",,0,
1219,"亞拉戈古病毒",魔法,0,
1220,"重力場",,0,
1221,"壓艙水",魔法,0,
1222,"壓艙水",魔法,0,
1223,"壓艙水",魔法,0,
1224,"真空波",魔法,0,
1225,"雷光鏈",魔法,0,
1226,"火焰流",魔法,0,
1227,"穿射雷射",魔法,0,
1228,"分解吸收",,0,
1229,"物體199",魔法,0,
1230,"攝血",,0,
1231,"旋轉揮打",打,0,
1232,"緊急冷卻",,0,
1233,"旋轉揮打",打,0,
1234,"緊急冷卻",,0,
1235,"自動反擊系統",突,0,
1236,"重力擊穿",魔法,0,
1237,"毒瘡",,0,
1238,"猛掃",打,0,
1239,"自我強化程式",,0,
1240,"垂直下落",打,100,
1241,"死刑",斬,0,
1242,"死刑",斬,0,
1243,"液體地獄",魔法,0,
1244,"火焰流",魔法,0,
1245,"火焰流",魔法,0,
1246,"火球",魔法,0,
1247,"爆破俯衝",打,0,
1248,"乙太失控",魔法,0,
1249,"旋風",,0,
1250,"旋風",魔法,0,
1251,"破願",,0,
1252,"持續爆發",,0,
1253,"持續爆發",魔法,0,
1254,"火球",,0,
1255,"魔力爆散",,0,
1256,"魔力爆散",魔法,0,
1257,"投擲",,0,
1258,"緊急超馳控制",,0,
1259,"咒縛斬",斬,0,
1260,"葬送擊",斬,0,
1261,"上抽",突,0,
1262,"幻影彈",魔法,0,
1263,"燃燒處理",魔法,0,
1264,"蒸氣清洗",,0,
1265,"粉碎鐵球",魔法,0,
1266,"地獄火",魔法,0,
1267,"空中咆哮",斬,0,
1268,"靈極重擊",魔法,0,
1269,"天臨",斬,0,
1270,"中雷電",魔法,0,
1271,"王牌驅散",斬,160,
1272,"攻擊",斬,0,
1273,"攻擊",魔法,0,
1274,"攻擊",突,0,
1275,"自毀",魔法,0,
1276,"",,0,
1277,"熾熱彌漫",魔法,0,
1278,"三頭政權",斬,40,
1279,"均衡打擊",打,100,
1280,"恐懼迷霧",ブレス,0,
1281,"勇氣",魔法,200,
1282,"蠍尾毒刺",打,150,
1283,"帶電",,60,
1284,"帶冰",,60,
1285,"冰凍咆哮",魔法,120,
1286,"超頻",,300,
1287,"天光救援",魔法,120,
1288,"視線模糊",,200,
1289,"重力領域",魔法,0,
1290,"停止",魔法,0,
1291,"後閃",,0,
1292,"側閃",,0,
1293,"側閃",,0,
1294,"絕影",打,60,
1295,"苦痛火光",打,60,
1296,"強傳送",,0,
1297,"燃燒卷鬚",魔法,200,
1298,"燃燒卷鬚",魔法,200,
1299,"撕裂斧",斬,0,
1300,"前衝拳",打,0,
1301,"冥想",,0,
1302,"生命再生",魔法,25,
1303,"口是心非",,0,
1304,"黑暗大暴雪",魔法,0,
1305,"黑暗大火焰",魔法,0,
1306,"召喚",,25,
1307,"召喚II",,25,
1308,"酸霧",,60,
1309,"刺尾",,250,
1310,"",,0,
1311,"閃電網",,120,
1312,"石膚",,300,
1313,"蠻族內心",斬,200,
1314,"海兵魂",,600,
1315,"雷光鏈",魔法,0,
1316,"冰霜之環",魔法,60,
1317,"喪屍復甦",,0,
1318,"跳躍",突,60,
1319,"龍咒",,0,
1320,"龍咒",,0,
1321,"龍咒",,0,
1322,"",,0,
1323,"輝煌盾",,60,
1324,"地獄之火炎",魔法,60,
1325,"攻擊",斬,0,
1326,"",,0,
1327,"大家的怨恨",魔法,0,
1328,"某人的怨恨",,0,
1329,"誘惑之歌",魔法,0,
1330,"地獄揮",斬,100,
1331,"巨岩",魔法,30,
1332,"大地之怒",魔法,30,
1333,"巨石霹靂",打,60,
1334,"衝擊狂潮",打,100,
1335,"大氣爆發",魔法,100,
1336,"寒冰吐息",ブレス,60,
1337,"雷電吐息",ブレス,60,
1338,"雷電咆哮",魔法,120,
1339,"寒冰眼",魔法,60,
1340,"嘈雜的噪音",,60,
1341,"元素之慮",,0,
1342,"烈焰吐息",ブレス,60,
1343,"壓艙水",魔法,0,
1344,"攻擊",突,0,
1345,"光之加護",魔法,0,
1346,"攻擊",魔法,0,
1347,"攻擊",魔法,0,
1348,"最後的晚餐",魔法,30,
1349,"末日",魔法,0,
1350,"攻擊",打,0,
1351,"",,0,
1352,"攻擊",斬,0,
1353,"烈焰焚燒",ブレス,0,
1354,"火神爆裂",魔法,0,
1355,"噴發",,0,
1356,"光輝炎柱",,0,
1357,"地獄之火炎",魔法,0,
1358,"噴發",魔法,0,
1359,"光輝炎柱",魔法,0,
1360,"岩石破壞者",打,0,
1361,"激震",魔法,0,
1362,"大地重壓",,0,
1363,"大地重壓",魔法,0,
1364,"地裂",打,0,
1365,"大地撞擊",魔法,0,
1366,"大地之怒",魔法,0,
1367,"巨劍攻擊",斬,60,
1368,"強力打擊",魔法,60,
1369,"抗魔咒",,60,
1370,"魔導雷射",魔法,120,
1371,"過熱",,0,
1372,"排氣",魔法,250,
1373,"魔導結界",,60,
1374,"暗天球",魔法,0,
1375,"瀝青海",魔法,0,
1376,"黑夜波",魔法,0,
1377,"暗影火光",魔法,0,
1378,"污染加農",魔法,400,
1379,"烈風刃",魔法,0,
1380,"下行突風",打,0,
1381,"邪輪旋風",打,0,
1382,"螺旋氣流",魔法,0,
1383,"寒風之歌",魔法,0,
1384,"寒風之嘯",魔法,0,
1385,"大氣爆發",魔法,0,
1386,"大旋風",魔法,0,
1387,"颱風眼",魔法,0,
1388,"羽槍",魔法,0,
1389,"熱流",魔法,0,
1390,"寒風之歌",魔法,0,
1391,"瀝青海",魔法,0,
1392,"詛咒的危言",魔法,20,
1393,"劇毒吐息",,60,
1394,"火焰",魔法,30,
1395,"暴雪",魔法,30,
1396,"雷電",魔法,30,
1397,"勁風",魔法,30,
1398,"巨岩",魔法,30,
1399,"魔導雷射",魔法,0,
1400,"魔導雷射",魔法,0,
1401,"魔導雷射",魔法,0,
1402,"噴發",魔法,0,
1403,"光輝炎柱",魔法,0,
1404,"深紅旋風",魔法,0,
1405,"地獄之火炎",魔法,0,
1406,"大爆炸",魔法,0,
1407,"大地撞擊",魔法,0,
1408,"大地之怒",魔法,0,
1409,"寒風之歌",魔法,0,
1410,"颱風眼",魔法,0,
1411,"大氣爆發",魔法,0,
1412,"攻擊",魔法,0,
1413,"毒波",ブレス,240,
1414,"三連爪",斬,120,
1415,"攻擊",魔法,60,
1416,"岩石骷髏",打,120,
1417,"巨石霹靂",打,120,
1418,"沙塵噴射",ブレス,60,
1419,"岩石崩潰",打,60,
1420,"攻擊",魔法,0,
1421,"魔導雷射",魔法,0,
1422,"魔導雷射",魔法,0,
1423,"魔導雷射",魔法,0,
1424,"大地重壓",魔法,0,
1425,"巨劍攻擊",斬,120,
1426,"魔導雷射",魔法,200,
1427,"排氣",魔法,150,
1428,"強力打擊",魔法,150,
1429,"魔導光子砲",魔法,30,
1430,"魔導加農砲",魔法,0,
1431,"魔導光子砲",魔法,30,
1432,"魔導加農砲",魔法,200,
1433,"鑽頭砲",突,200,
1434,"陶瓷合金鑽頭",突,120,
1435,"超載",魔法,200,
1436,"光之加護",魔法,0,
1437,"砲擊",打,0,
1438,"魔導光子砲",魔法,0,
1439,"魔導加農砲",魔法,0,
1440,"黑暗大暴雪",魔法,80,
1441,"黑暗大火焰",魔法,150,
1442,"雷電咆哮",魔法,120,
1443,"爆炸波",打,0,
1444,"生命水",魔法,25,
1445,"破魔震",魔法,250,
1446,"巨石霹靂",打,200,
1447,"高壓電流",魔法,250,
1448,"排斥砲",魔法,400,
1449,"雷光鏈",魔法,0,
1450,"穿射雷射",魔法,0,
1451,"火焰流",,0,
1452,"火球",,0,
1453,"魔力爆散",,0,
1454,"捕食",,0,
1455,"大手",打,60,
1456,"爆破俯衝",,0,
1457,"液體地獄",,0,
1458,"死刑",,300,
1459,"攻擊",打,0,
1460,"攻擊",突,0,
1461,"攻擊",斬,0,
1462,"",,0,
1463,"岩石破壞者",打,0,
1464,"山崩",打,0,
1465,"激震",魔法,0,
1466,"大激震",魔法,0,
1467,"地裂",打,0,
1468,"地裂",打,0,
1469,"大地重壓",,0,
1470,"大地重壓",魔法,0,
1471,"大爆炸",魔法,0,
1472,"大地撞擊",魔法,0,
1473,"大地之怒",魔法,0,
1474,"大激震",魔法,0,
1475,"地裂",打,300,
1476,"激震",魔法,300,
1477,"花崗岩墳墓",魔法,0,
1478,"",打,40,
1479,"",斬,35,
1480,"",斬,0,
1481,"",斬,0,
1482,"攻擊",斬,30,
1483,"死者之歌",魔法,300,
1484,"急襲",打,0,
1485,"錯亂之聲",魔法,300,
1486,"苦悶之歌",魔法,150,
1487,"亡者之歌",魔法,0,
1488,"攻擊",斬,30,
1489,"狂亂",打,40,
1490,"腐蝕物",魔法,10,
1491,"風息之翼",魔法,250,
1492,"猛掃",打,0,
1493,"上升",,0,
1494,"音速風暴",魔法,0,
1495,"下降",,0,
1496,"攻擊",斬,30,
1497,"音爆",斬,250,
1498,"腐壞射擊",魔法,250,
1499,"腐壞唾液",魔法,200,
1500,"腐壞爆發",魔法,0,
1501,"天上擊",,0,
1502,"十億斬擊",斬,300,
1503,"吸附式乙太炸彈",魔法,0,
1504,"青磷放射",魔法,0,
1505,"誘導射線",魔法,0,
1506,"擴散雷射",魔法,0,
1507,"魔導雷射",魔法,0,
1508,"魔導雷射",魔法,0,
1509,"魔導雷射",魔法,0,
1510,"乙太炸彈",魔法,0,
1511,"乙太波動",魔法,0,
1512,"乙太炸彈",魔法,0,
1513,"融合爆炸",魔法,0,
1514,"魔導火光",魔法,0,
1515,"誘導爆炸",魔法,0,
1516,"最終究極",魔法,0,
1517,"寒風之歌",魔法,0,
1518,"火神爆裂",魔法,0,
1519,"颱風眼",魔法,0,
1520,"大地撞擊",魔法,0,
1521,"光輝炎柱",魔法,0,
1522,"大地重壓",魔法,0,
1523,"大爆炸",魔法,0,
1524,"噴發",魔法,0,
1525,"深紅旋風",魔法,0,
1526,"突擊加農砲",魔法,40,
1527,"貫穿刺",突,50,
1528,"烈焰焚燒",ブレス,0,
1529,"灼熱咆哮",ブレス,0,
1530,"熱風",魔法,0,
1531,"火神爆裂",魔法,0,
1532,"深紅旋風",魔法,0,
1533,"攻擊",,0,
1534,"火獄之鎖",魔法,0,
1535,"火獄之炎",魔法,0,
1536,"地獄之火炎",魔法,0,
1537,"飛翔",,0,
1538,"降落",,0,
1539,"死亡引領",魔法,60,
1540,"",,0,
1541,"",,0,
1542,"水晶彈雨",魔法,0,
1543,"風息之翼",魔法,180,
1544,"親鳥之怒",,0,
1545,"孵化",,0,
1546,"引爆吸附式炸彈",魔法,0,
1547,"急降",打,0,
1548,"烈風刃",魔法,0,
1549,"烈風刃",魔法,0,
1550,"飛翎雨",魔法,0,
1551,"熱流",魔法,0,
1552,"邪輪旋風",打,0,
1553,"下行突風",打,0,
1554,"大氣爆發",魔法,0,
1555,"大暴風",魔法,0,
1556,"颶風",魔法,0,
1557,"超級颶風",魔法,0,
1558,"掩護盾",,1800,
1559,"榮耀斬",,1500,
1560,"秘銀暴風",,1800,
1561,"戰意",,600,
1562,"揮擊",,1800,
1563,"下壓踢",,450,
1564,"筋斗踢",,30,
1565,"隔離罩",,1200,
1566,"脈衝刺",,1500,
1567,"槍桿擊",,600,
1568,"英勇進行曲",,1200,
1569,"遠射",,1200,
1570,"魔法爆裂",,1800,
1571,"女神的慈悲",,2400,
1572,"女神的氣息",,3000,
1573,"夜翼",魔法,600,
1574,"幻影彈",魔法,900,
1575,"神秘面紗",魔法,2400,
1576,"凋零",魔法,450,
1577,"生命波動法",,600,
1578,"精神統一之策",,1800,
1579,"武器投擲",,900,
1580,"奮起",,600,
1581,"乙太爆發",魔法,150,
1582,"集中",,300,
1583,"魔氣",,600,
1584,"淨化",,300,
1585,"堅守",,600,
1586,"識破",,1800,
1587,"千里眼",,1500,
1588,"強襲",,600,
1589,"塵卷",,1200,
1590,"自癒",,450,
1591,"狙擊",,300,
1592,"電擊槍",,600,
1593,"槍聲",,1200,
1594,"逆行",魔法,1200,
1595,"瀝青陷阱",魔法,0,
1596,"厭世",魔法,900,
1597,"反推",,1800,
1598,"",,0,
1599,"",,0,
1600,"",,0,
1601,"",,0,
1602,"",,0,
1603,"",,0,
1604,"",,0,
1605,"",,0,
1606,"",,0,
1607,"",,0,
1608,"",,0,
1609,"",,0,
1610,"嗜血劍",突,0,
1611,"透明：合体引き寄せ/ハウケタハード",,30,
1612,"死者之舞",,0,
1613,"百咕波橫掃",斬,0,
1614,"莫古飛天亂",斬,0,
1615,"迴轉莫古盾",斬,0,
1616,"放馬過來咕波！",,0,
1617,"絨絨火光",魔法,0,
1618,"絨絨隕石",魔法,0,
1619,"澎澎療傷",,0,
1620,"絨絨神聖",魔法,0,
1621,"莫古神準箭",突,0,
1622,"莫古死亡雨",突,0,
1623,"莫古利進行曲",,0,
1624,"莫古利進行曲",,0,
1625,"莫古刺",突,0,
1626,"千咕波衝鋒",打,0,
1627,"森羅善王",魔法,0,
1628,"死亡莫古警告",魔法,0,
1629,"莫古飛天亂",斬,0,
1630,"放馬過來咕波！",,0,
1631,"絨絨隕石",魔法,0,
1632,"絨絨神聖",魔法,0,
1633,"莫古死亡雨",突,0,
1634,"莫古利進行曲",,0,
1635,"透明：モーグリ：モーグリショット：ターゲッティング/ノーマル",,0,
1636,"透明：モーグリ：アローレイン：ターゲッティング/ノーマル",,0,
1637,"復活咒文",,0,
1638,"地鳴",打,0,
1639,"蓄力",,0,
1640,"痛恨一擊",打,0,
1641,"痛恨一擊",魔法,0,
1642,"必殺重拳",打,0,
1643,"發怒",打,0,
1644,"大暴雪V",魔法,0,
1645,"火焰V",魔法,0,
1646,"重力II",魔法,0,
1647,"發怒",打,0,
1648,"龍捲風II",魔法,0,
1649,"翹曲",,0,
1650,"透明：アルテマウェポン：アルテマ弾ターゲッティング",,0,
1651,"タイタン・エギ：タイタンハード/ＡＡ",打,0,
1652,"透明：タイタン：岩の牢獄",,0,
1653,"吸附",打,60,
1654,"酸霧",魔法,300,
1655,"毒氣殼",,200,
1656,"洪水閃",魔法,60,
1657,"酸雨",魔法,300,
1658,"打擊",,60,
1659,"不淨的瘴氣",魔法,60,
1660,"掉落",打,0,
1661,"恐怖觸摸",魔法,60,
1662,"強麻痺",魔法,300,
1663,"放逐",魔法,30,
1664,"強放逐",魔法,60,
1665,"放逐",魔法,30,
1666,"分裂",魔法,0,
1667,"改錐",斬,60,
1668,"乙太爆發",魔法,0,
1669,"乙太爆發",魔法,0,
1670,"打擊",打,60,
1671,"颱風眼",魔法,0,
1672,"勁風爆發",斬,0,
1673,"爆裂尾",打,50,
1674,"雜音",魔法,60,
1675,"殭屍化",魔法,0,
1676,"噴發",,0,
1677,"噴發",魔法,0,
1678,"中火焰",魔法,150,
1679,"黑暗大火焰",魔法,0,
1680,"自爆",魔法,0,
1681,"岩石崩潰",魔法,60,
1682,"平原震裂",魔法,150,
1683,"核心之光",魔法,70,
1684,"自爆",魔法,0,
1685,"黑暗大火焰",魔法,80,
1686,"水銀強擊",打,400,
1687,"強力攻擊",打,200,
1688,"衝擊咆哮",魔法,250,
1689,"沙柱",魔法,0,
1690,"高速球",魔法,60,
1691,"大爆炸",魔法,0,
1692,"粉塵爆炸",魔法,0,
1693,"自爆",魔法,60,
1694,"解讀",,0,
1695,"挖掘",,100,
1696,"虛空大暴雪",魔法,300,
1697,"虛空暴雪",魔法,150,
1698,"冰瀑",魔法,400,
1699,"幽冥爆發",魔法,150,
1700,"アークデーモン：AA",打,0,
1701,"深淵迴轉",斬,80,
1702,"深淵貫穿",突,0,
1703,"深淵飛刺",,0,
1704,"陰森導彈",魔法,0,
1705,"處刑判決",,0,
1706,"深淵飛刺",突,0,
1707,"死鐮",斬,0,
1708,"肢解",斬,0,
1709,"虛無瘴氣",魔法,30,
1710,"死者之舞",,0,
1711,"地獄揮",斬,150,
1712,"毒波",ブレス,60,
1713,"駭人嚎叫",,60,
1714,"虛空・中火焰",魔法,150,
1715,"虛空大雷電",魔法,180,
1716,"暗黑霧",魔法,250,
1717,"虛空超火焰",魔法,150,
1718,"虛空超雷電",魔法,180,
1719,"欺瞞霧",魔法,250,
1720,"血雨",魔法,0,
1721,"血雨",魔法,0,
1722,"血雨",魔法,0,
1723,"虛空・中火焰",魔法,150,
1724,"暗黑霧",魔法,300,
1725,"一刀兩斷",斬,0,
1726,"零次元",斬,0,
1727,"",,0,
1728,"",,0,
1729,"",,0,
1730,"古代火光",,0,
1731,"古代火光",魔法,0,
1732,"大地槌",魔法,0,
1733,"真空斬",,0,
1734,"次元斬",,0,
1735,"米吉多火光",,0,
1736,"真空斬",斬,0,
1737,"次元斬",斬,0,
1738,"次元斬",斬,0,
1739,"次元斬",斬,0,
1740,"次元斬",斬,0,
1741,"米吉多火光",魔法,0,
1742,"米吉多火光",魔法,0,
1743,"米吉多火光",魔法,0,
1744,"米吉多火光",魔法,0,
1745,"地震",魔法,0,
1746,"微塵斬",,0,
1747,"微塵斬",斬,0,
1748,"古代火光",魔法,0,
1749,"虛空火焰",魔法,0,
1750,"霹靂",魔法,0,
1751,"大漩渦",魔法,0,
1752,"大漩渦",魔法,0,
1753,"野性利角",突,0,
1754,"ベヒーモス：二本足",,0,
1755,"呵斥",打,0,
1756,"黃道隕石",魔法,0,
1757,"盯準",,0,
1758,"烈焰轟炸",魔法,0,
1759,"星極光",,0,
