key,0,1,2
#,Name,AttackType,Recast<100ms>
int32,str,int32,int32
890,"Attaque",tranchant,0,
891,"Attaque",perforant,0,
892,"Attaque",contondant,0,
893,"Attaque",perforant,0,
894,"Attaque",magie,0,
895,"Attaque",magie,0,
896,"Attaque",magie,0,
897,"Attaque",magie,0,
898,"Attaque",magie,0,
899,"Attaque",magie,0,
900,"Tornade",magie,0,
901,"Griffure",tranchant,60,
902,"Pyrosouffle",souffle,60,
903,"Brutalité",contondant,0,
904,"Germe gifleur",contondant,60,
905,"Tourbillon de germes",contondant,60,
906,"Stolon",,60,
907,"Petite griffe",tranchant,60,
908,"FF11クラブ：泡ブレス",,60,
909,"Tournevis",tranchant,60,
910,"Mur hydraulique",,60,
911,"Orbe ténébreux",magie,60,
912,"Condamnation",magie,60,
913,"Fouet douloureux",contondant,60,
914,"Conque de gaz",,60,
915,"Griffe d'ours",contondant,60,
916,"Filoplumage",,60,
917,"Bourrasque",magie,60,
918,"Dard aiguisé",perforant,60,
919,"Dard final",perforant,60,
920,"Avancée explosive",magie,60,
921,"Cisailles du vent",magie,60,
922,"Mante de zéphyr",,60,
923,"Looping",perforant,60,
924,"Appel paresseux",,60,
925,"FF12ミリアムガード：マップOBJ召喚武器投げ",,0,
926,"FF12ミリアムガード：マップOBJ召喚4つ同時",,0,
927,"Obscurité traîtresse",magie,300,
928,"Obscurité",magie,100,
929,"Ligne du sceptre",magie,0,
930,"Pouls du sceptre",magie,0,
931,"Fauche",souffle,60,
932,"Triclip",tranchant,60,
933,"Rugissement effroyable",,60,
934,"Rayon mortel",,300,
935,"Baffe caudale",contondant,100,
936,"Crocs destructeurs",tranchant,60,
937,"Aplatissement",contondant,60,
938,"Menace",,200,
939,"Échine verticale",tranchant,60,
940,"Faucille agenouillée",contondant,60,
941,"Glaire moisie",magie,0,
942,"Chagrin de goobbue",magie,0,
943,"Agitation amorphe",contondant,0,
944,"",,0,
945,"Couteau aiguisé",tranchant,0,
946,"Fléau de Nym",magie,200,
947,"Rancune collective",magie,0,
948,"Égorgement",perforant,0,
949,"Rancœur relâchée",,0,
950,"Inhalation",magie,0,
951,"Œil sur moi",magie,100,
952,"アーリマン：仲間を呼ぶ",,0,
953,"Pilier de céruleum",magie,50,
954,"Eau de feu",magie,0,
955,"Projection de roche",contondant,0,
956,"Pilier de sable",magie,50,
957,"Pilier de sable",magie,0,
958,"Affliction",magie,10,
959,"Pilier de sable",magie,0,
960,"Océan de goudron",,0,
961,"透明：ガーゴイル暗黒沼発生",,0,
962,"Océan de goudron",magie,0,
963,"Ardeur barbare",,600,
964,"Aqua Vitae",magie,25,
965,"Picorage",perforant,60,
966,"Feu",magie,30,
967,"Glace",magie,30,
968,"Foudre",magie,30,
969,"Vent",magie,30,
970,"Terre",magie,30,
971,"Eau",magie,30,
972,"Blessure",magie,30,
973,"Poids de la terre",magie,0,
974,"Tranche-nerfs",tranchant,60,
975,"Tranche-gorge",tranchant,60,
976,"Lapement",contondant,60,
977,"Chapeau cognant",contondant,60,
978,"Bombe bourbeuse",magie,60,
979,"Effluves",magie,60,
980,"Bulle bourbeuse",magie,150,
981,"Eau stagnante",magie,60,
982,"Lumière sinistre",,230,
983,"Sifflet",magie,60,
984,"Cyclone brûlant",magie,60,
985,"Électrocution terrestre",magie,60,
986,"Tournevis",tranchant,60,
987,"Explosion mentale",magie,600,
988,"Toucher aspirant",contondant,250,
989,"Grande claque",contondant,60,
990,"Bombe sonore",magie,60,
991,"Bravade",,60,
992,"Attaque gobeline",tranchant,150,
993,"Terre brûlée",magie,0,
994,"うろこトカゲ：雷属性ON",,0,
995,"Électrisation",souffle,0,
996,"Bulles explosives",magie,0,
997,"Marque de la douleur",,0,
998,"Dôme ténébreux",magie,0,
999,"Tranche-nerfs",tranchant,60,
1000,"Jet de sable",,200,
1001,"Téléga",,0,
1002,"Clameur",,60,
1003,"Tempête de fer",tranchant,25,
1004,"Claquement baveux",perforant,80,
1005,"Domination",tranchant,60,
1006,"Bond laborieux",contondant,60,
1007,"Détonateur",magie,300,
1008,"Cuirasse",,300,
1009,"Soin",magie,25,
1010,"Charge physique",contondant,60,
1011,"Électrocution terrestre",magie,60,
1012,"Double fracas",contondant,60,
1013,"",,0,
1014,"Brume acide",,60,
1015,"Aile tranchante",magie,60,
1016,"Extra Eau",magie,0,
1017,"Effondrement",contondant,80,
1018,"Queue barbelée",,250,
1019,"Typhon",,0,
1020,"Typhon",magie,0,
1021,"Trace embrasée",magie,0,
1022,"Souffle glacé",souffle,0,
1023,"Couche de glace",magie,0,
1024,"Couche de glace",magie,0,
1025,"Enveloppe de givre",magie,0,
1026,"Cautérisation",magie,0,
1027,"Atterrissage",contondant,0,
1028,"Chute de neige",magie,0,
1029,"大砲：発射：成功",magie,0,
1030,"Trace embrasée",magie,200,
1031,"Cent coups de fouet",contondant,120,
1032,"Déferlement doré",,200,
1033,"Poussière dorée",magie,250,
1034,"Fauche de 10 tonz",contondant,120,
1035,"Fauche de 100 tonz",contondant,200,
1036,"Mauvaise haleine",,250,
1037,"Sarment empalant",perforant,200,
1038,"Explosion de bardanes",magie,300,
1039,"Décharge de bardanes",magie,150,
1040,"Germination",,0,
1041,"ベビーモルボル専用：AA/モルボル菌つき",contondant,0,
1042,"Panache d'eau bilieuse",,60,
1043,"Panache d'eau bilieuse",,60,
1044,"Cavité mortelle",magie,30,
1045,"Liquéfaction",magie,0,
1046,"Liquéfaction",magie,0,
1047,"Repoussement",magie,0,
1048,"Extra Feu du néant",magie,0,
1049,"Coup de tonnerre",magie,80,
1050,"Tempête de foudre",,150,
1051,"Ensevelissement",magie,0,
1052,"Explosion",magie,0,
1053,"",,0,
1054,"",,0,
1055,"",,0,
1056,"Enfièvrement",,200,
1057,"Vasoconstricteur",,60,
1058,"",,0,
1059,"Mort niveau 5",,0,
1060,"Flèche huilée",magie,60,
1061,"Flash réincarné",,0,
1062,"Fin réincarnée",,0,
1063,"",,0,
1064,"Piqué du Dragon céleste",magie,120,
1065,"Voix de la valeur",magie,25,
1066,"Voix de la ténacité",magie,25,
1067,"無敵の進撃マーチ（仮）",magie,25,
1068,"Vague éruptive",contondant,0,
1069,"Bulles explosives",magie,0,
1070,"Chant réconfortant",magie,120,
1071,"Libération de plasma",magie,0,
1072,"Regard intense",magie,120,
1073,"Offensive caudale",contondant,200,
1074,"Catastrophe imminente",magie,0,
1075,"Danse de la peste",,0,
1076,"Nuage bubonique",magie,0,
1077,"Œil de la terreur",magie,120,
1078,"Cervelle déliquescente",magie,300,
1079,"Chancre",,250,
1080,"Réanimation",,0,
1081,"Semence",,0,
1082,"Appel du néant",,0,
1083,"Méga Feu du néant",magie,250,
1084,"Extra Feu du néant",magie,150,
1085,"Méga Foudre du néant",magie,200,
1086,"Éboulement",contondant,150,
1087,"Brise-plaine",magie,0,
1088,"Oblitération",magie,150,
1089,"une potion aveuglante",,40,
1090,"Éternuement moisi",magie,200,
1091,"Bubo explosion",magie,0,
1092,"Frappe de météore",magie,200,
1093,"Vague pulsative",magie,60,
1094,"Pulsation spirituelle",magie,0,
1095,"Concentration ultime",magie,0,
1096,"Concentration ultime",magie,0,
1097,"Coup de tonnerre",magie,60,
1098,"Esprits extérieurs",tranchant,80,
1099,"Tache de sang",souffle,80,
1100,"Condamnation",magie,120,
1101,"Souffle du lion",souffle,60,
1102,"Souffle du bélier",souffle,60,
1103,"Souffle du dragon",souffle,60,
1104,"Voix du bélier",magie,120,
1105,"Voix du dragon",magie,120,
1106,"Gardien du bélier",magie,60,
1107,"Cacophonie",,60,
1108,"Chœur chaotique",magie,60,
1109,"Morsure mandibulaire",souffle,100,
1110,"Phéromones formiques",,60,
1111,"Cyclone de sable",magie,60,
1112,"Désert sans fond",magie,20,
1113,"Pilier de sable",magie,20,
1114,"Œil sur moi",magie,60,
1115,"Eau de feu",magie,50,
1116,"Carte des étoiles",magie,0,
1117,"Silence",,0,
1118,"Paralysie",,120,
1119,"Lenteur",,120,
1120,"Eau",magie,0,
1121,"Projection de roche",contondant,0,
1122,"Direct",contondant,30,
1123,"Direct",contondant,60,
1124,"Descente de coude",contondant,60,
1125,"Double fracas",contondant,60,
1126,"Téléga",,0,
1127,"Ravage",souffle,30,
1128,"Canon magitek",magie,15,
1129,"Courant photonique",magie,0,
1130,"Bond laborieux",contondant,60,
1131,"Mains brûlantes",,60,
1132,"Envoyé des enfers",,60,
1133,"Dernier recours",magie,60,
1134,"Feu de canon",contondant,0,
1135,"Coupure",tranchant,0,
1136,"Effondrement",contondant,60,
1137,"Perce-bouclier",perforant,0,
1138,"Vent de Tartarus",tranchant,0,
1139,"Porte de Tartarus",contondant,0,
1140,"Obus shrapnel",perforant,0,
1141,"Munition antiblindage",perforant,0,
1142,"Bombe de feu",magie,0,
1143,"Missiles magitek",,0,
1144,"Missiles magitek",magie,0,
1145,"Transe delta",tranchant,0,
1146,"Crochet",tranchant,0,
1147,"Balayette étourdissante",contondant,0,
1148,"Morsure d'Aglaia",contondant,0,
1149,"Colère de la salamandre",magie,0,
1150,"Flambée d'Aglaia",contondant,0,
1151,"Ordre d'attaquer",,0,
1152,"Frappe de côté",contondant,0,
1153,"Brisure d'échine",contondant,0,
1154,"Roue de la souffrance",contondant,0,
1155,"Soulèvement de fer",contondant,0,
1156,"Intense souffrance",contondant,0,
1157,"Intense soulèvement",contondant,0,
1158,"Intense brisure",contondant,0,
1159,"Œil pour œil",,200,
1160,"Stimulation",magie,300,
1161,"Regard pétrifiant",,0,
1162,"Sang de dragon",,0,
1163,"Viande avariée",magie,0,
1164,"Flèche spirituelle",,150,
1165,"Égorgement",perforant,40,
1166,"Décharge visqueuse",,60,
1167,"Bouffée d'éther",magie,150,
1168,"魔導ジャガーノート：GT攻撃",,0,
1169,"魔導ジャガーノート：前方扇範囲攻撃",,0,
1170,"Égalisateur",magie,0,
1171,"Neutralisateur",magie,600,
1172,"Courant photonique",magie,0,
1173,"アルテマウェポン：アルテマ弾/生成",,0,
1174,"Éthéroplasma",magie,0,
1175,"Laser diffractif",magie,0,
1176,"Laser avant",magie,0,
1177,"Laser avant",magie,0,
1178,"Laser avant",magie,0,
1179,"Exutoire à céruleum",magie,0,
1180,"Lasers autoguidés",magie,0,
1181,"Jeté de rocs",,0,
1182,"Explosion volcanique",magie,0,
1183,"Rafale aérienne",,0,
1184,"Glissement de terrain",magie,0,
1185,"Jeté de blocs",,0,
1186,"Éruption",,0,
1187,"Fureur tellurique",,0,
1188,"Panache radiant",,0,
1189,"Flammes de l'enfer",,0,
1190,"Vidange de réservoir",magie,0,
1191,"Canon d'assaut",magie,0,
1192,"Tir d'artillerie lourde",magie,0,
1193,"Ultima",magie,0,
1194,"Ultima",magie,0,
1195,"Innocence",tranchant,0,
1196,"Fléau de l'héritier",perforant,0,
1197,"Main de l'Empire",magie,0,
1198,"Terminus Est",,0,
1199,"Sentence",tranchant,0,
1200,"人型：黒将軍/魔導火フィールド",,0,
1201,"Jugement",,0,
1202,"Terminus Est",magie,0,
1203,"Jugement",magie,0,
1204,"Canon magitek",magie,0,
1205,"Fauchage",contondant,10,
1206,"Fauchage",contondant,10,
1207,"Attaque",tranchant,0,
1208,"Coup de capot",tranchant,0,
1209,"Fouet arrière",contondant,0,
1210,"Vomissure",magie,0,
1211,"Écailles d'acier",,0,
1212,"Dissémination",,0,
1213,"Rupture",magie,0,
1214,"Sirop",,0,
1215,"Attaque",magie,0,
1216,"Haute tension",magie,250,
1217,"Canons répulsifs",magie,400,
1218,"Pourriture allagoise",,0,
1219,"Pourriture allagoise",magie,0,
1220,"Champ de gravité",,0,
1221,"Lest",magie,0,
1222,"Lest",magie,0,
1223,"Lest",magie,0,
1224,"Vague de vide",magie,0,
1225,"Chaîne d'éclairs",magie,0,
1226,"Courants de feu",magie,0,
1227,"Laser perçant",magie,0,
1228,"Intégration de sphère",,0,
1229,"Objet 199",magie,0,
1230,"Sangsue",,0,
1231,"Giration",contondant,0,
1232,"Refroidissement d'urgence",,0,
1233,"Giration",contondant,0,
1234,"Refroidissement d'urgence",,0,
1235,"Contre-tir",perforant,0,
1236,"Percée gravitationnelle",magie,0,
1237,"Vérole",,0,
1238,"Rotofauche",contondant,0,
1239,"Récupération robotique",,0,
1240,"Piqué",contondant,100,
1241,"Peine de mort",tranchant,0,
1242,"Peine de mort",tranchant,0,
1243,"Enfer liquide",magie,0,
1244,"Tempête de feu",magie,0,
1245,"Tempête de feu",magie,0,
1246,"Boule de feu",magie,0,
1247,"Bombe plongeante",contondant,0,
1248,"Excès d'éther",magie,0,
1249,"Tornade",,0,
1250,"Tornade",magie,0,
1251,"Volonté dispersée",,0,
1252,"Souffle prolongé",,0,
1253,"Souffle prolongé",magie,0,
1254,"Boule de feu",,0,
1255,"Éclosion",,0,
1256,"Éclosion",magie,0,
1257,"Lancer de tronc",,0,
1258,"Annulation d'urgence",,0,
1259,"Épée occulte",tranchant,0,
1260,"Portes de la mort",tranchant,0,
1261,"Projection",perforant,0,
1262,"Orbe fantôme",magie,0,
1263,"Incinérateur",magie,0,
1264,"Vapeur nettoyante",,0,
1265,"Boule de démolition",magie,0,
1266,"Boule de magma",magie,0,
1267,"Tourbillon",tranchant,0,
1268,"Étau ombral",magie,0,
1269,"Ascension",tranchant,0,
1270,"Extra Foudre",magie,0,
1271,"Combo éclair",tranchant,160,
1272,"Attaque",tranchant,0,
1273,"Attaque",magie,0,
1274,"Attaque",perforant,0,
1275,"Tir d'artillerie lourde",magie,0,
1276,"",,0,
1277,"Trace embrasée",magie,0,
1278,"Triumvirat",tranchant,40,
1279,"Attaque vicieuse",contondant,100,
1280,"Peur personnifiée",souffle,0,
1281,"Courage",magie,200,
1282,"Dard du scorpion",contondant,150,
1283,"Charge statique",,60,
1284,"Charge algide",,60,
1285,"Voix du bélier",magie,120,
1286,"Surcadençage",,300,
1287,"Réconfort de la lumière",magie,120,
1288,"Obscurcissement",,200,
1289,"Force gravitationnelle",magie,0,
1290,"Stop",magie,0,
1291,"Pas arrière",,0,
1292,"Pas de côté",,0,
1293,"Pas de côté",,0,
1294,"Ombre vive",contondant,60,
1295,"Explosion de douleur",contondant,60,
1296,"Téléga",,0,
1297,"Vrille brûlante",magie,200,
1298,"Vrille brûlante",magie,200,
1299,"Coupure",tranchant,0,
1300,"Tacle",contondant,0,
1301,"Pluton",,0,
1302,"Régénération",magie,25,
1303,"Duplicité",,0,
1304,"Méga Glace ténébreuse",magie,0,
1305,"Méga Feu ténébreux",magie,0,
1306,"Invocation",,25,
1307,"Invocation II",,25,
1308,"Brume acide",,60,
1309,"Queue barbelée",,250,
1310,"",,0,
1311,"Toile d'éclairs",,120,
1312,"Cuirasse",,300,
1313,"Homme-bête intérieur",tranchant,200,
1314,"Aggravation",,600,
1315,"Chaîne d'éclairs",magie,0,
1316,"Anneau de glace",magie,60,
1317,"Réprouvé des Marchands",,0,
1318,"Saut",perforant,60,
1319,"Malédiction du dragon",,0,
1320,"Malédiction du dragon",,0,
1321,"Malédiction du dragon",,0,
1322,"",,0,
1323,"Bouclier radiant",,60,
1324,"Flammes de l'enfer",magie,60,
1325,"Attaque",tranchant,0,
1326,"",,0,
1327,"Rancune collective",magie,0,
1328,"Rancune personnelle",,0,
1329,"Chant de la sirène",magie,0,
1330,"Taillade infernale",tranchant,100,
1331,"Terre",magie,30,
1332,"Fureur tellurique",magie,30,
1333,"Claquement de rochers",contondant,60,
1334,"Onde de choc",contondant,100,
1335,"Rafale aérienne",magie,100,
1336,"Souffle du bélier",souffle,60,
1337,"Souffle du dragon",souffle,60,
1338,"Voix du dragon",magie,120,
1339,"Gardien du bélier",magie,60,
1340,"Cacophonie",,60,
1341,"Angoisse élémentaire",,0,
1342,"Souffle du lion",souffle,60,
1343,"Lest",magie,0,
1344,"Attaque",perforant,0,
1345,"Bénédiction de la Lumière",magie,0,
1346,"Attaque",magie,0,
1347,"Attaque",magie,0,
1348,"Dernier repas",magie,30,
1349,"Armageddon",magie,0,
1350,"Attaque",contondant,0,
1351,"",,0,
1352,"Attaque",tranchant,0,
1353,"Incinération",souffle,0,
1354,"Explosion volcanique",magie,0,
1355,"Éruption",,0,
1356,"Panache radiant",,0,
1357,"Flammes de l'enfer",magie,0,
1358,"Éruption",magie,0,
1359,"Panache radiant",magie,0,
1360,"Casse-roc",contondant,0,
1361,"Tumulte",magie,0,
1362,"Poids de la terre",,0,
1363,"Poids de la terre",magie,0,
1364,"Glissement de terrain",contondant,0,
1365,"Broie-terre",magie,0,
1366,"Fureur tellurique",magie,0,
1367,"Grande épée",tranchant,60,
1368,"Grande frappe",magie,60,
1369,"Perturbateur",,60,
1370,"Rayon magitek",magie,120,
1371,"Surchauffe",,0,
1372,"Échappement",magie,250,
1373,"Champ magitek",,60,
1374,"Orbe ténébreux",magie,0,
1375,"Océan de goudron",magie,0,
1376,"Étreinte de la nuit",magie,0,
1377,"Éruption ténébreuse",magie,0,
1378,"Canons impurs",magie,400,
1379,"Lame de vent",magie,0,
1380,"Rafale descendante",contondant,0,
1381,"Roue mauvaise",contondant,0,
1382,"Sillage",magie,0,
1383,"Chant du mistral",magie,0,
1384,"Cri du mistral",magie,0,
1385,"Rafale aérienne",magie,0,
1386,"Grand tourbillon",magie,0,
1387,"Œil du cyclone",magie,0,
1388,"Lance de plume",magie,0,
1389,"Tumulte thermique",magie,0,
1390,"Chant du mistral",magie,0,
1391,"Océan de goudron",magie,0,
1392,"Fléau de Nym",magie,20,
1393,"Haleine empoisonnée",,60,
1394,"Feu",magie,30,
1395,"Glace",magie,30,
1396,"Foudre",magie,30,
1397,"Vent",magie,30,
1398,"Terre",magie,30,
1399,"Rayon magitek",magie,0,
1400,"Rayon magitek",magie,0,
1401,"Rayon magitek",magie,0,
1402,"Éruption",magie,0,
1403,"Panache radiant",magie,0,
1404,"Cyclone écarlate",magie,0,
1405,"Flammes de l'enfer",magie,0,
1406,"Explosion",magie,0,
1407,"Broie-terre",magie,0,
1408,"Fureur tellurique",magie,0,
1409,"Chant du mistral",magie,0,
1410,"Œil du cyclone",magie,0,
1411,"Rafale aérienne",magie,0,
1412,"Attaque",magie,0,
1413,"Fauche",souffle,240,
1414,"Triclip",tranchant,120,
1415,"Attaque",magie,60,
1416,"Crâne de pierre",contondant,120,
1417,"Claquement de rochers",contondant,120,
1418,"Gravillonnage",souffle,60,
1419,"Éboulement",contondant,60,
1420,"Attaque",magie,0,
1421,"Rayon magitek",magie,0,
1422,"Rayon magitek",magie,0,
1423,"Rayon magitek",magie,0,
1424,"Poids de la terre",magie,0,
1425,"Grande épée",tranchant,120,
1426,"Rayon magitek",magie,200,
1427,"Échappement",magie,150,
1428,"Grande frappe",magie,150,
1429,"Courant photonique",magie,30,
1430,"Canon magitek",magie,0,
1431,"Courant photonique",magie,30,
1432,"Canon magitek",magie,200,
1433,"Canon-foreur",perforant,200,
1434,"Forage de cermet",perforant,120,
1435,"Surcharge",magie,200,
1436,"Bénédiction de la Lumière",magie,0,
1437,"Feu de canon",contondant,0,
1438,"Courant photonique",magie,0,
1439,"Canon magitek",magie,0,
1440,"Méga Glace ténébreuse",magie,80,
1441,"Méga Feu ténébreux",magie,150,
1442,"Voix du dragon",magie,120,
1443,"Vague éruptive",contondant,0,
1444,"Aqua Vitae",magie,25,
1445,"Oblitération",magie,250,
1446,"Claquement de rochers",contondant,200,
1447,"Haute tension",magie,250,
1448,"Canons répulsifs",magie,400,
1449,"Chaîne d'éclairs",magie,0,
1450,"Laser perçant",magie,0,
1451,"Tempête de feu",,0,
1452,"Boule de feu",,0,
1453,"Éclosion",,0,
1454,"Dévoration",,0,
1455,"La Main",contondant,60,
1456,"Bombe plongeante",,0,
1457,"Enfer liquide",,0,
1458,"Peine de mort",,300,
1459,"Attaque",contondant,0,
1460,"Attaque",perforant,0,
1461,"Attaque",tranchant,0,
1462,"",,0,
1463,"Casse-roc",contondant,0,
1464,"Casse-montagnes",contondant,0,
1465,"Tumulte",magie,0,
1466,"Bouleversement",magie,0,
1467,"Glissement de terrain",contondant,0,
1468,"Glissement de terrain",contondant,0,
1469,"Poids de la terre",,0,
1470,"Poids de la terre",magie,0,
1471,"Explosion",magie,0,
1472,"Broie-terre",magie,0,
1473,"Fureur tellurique",magie,0,
1474,"Bouleversement",magie,0,
1475,"Glissement de terrain",contondant,300,
1476,"Tumulte",magie,300,
1477,"Sépulture de granite",magie,0,
1478,"",contondant,40,
1479,"",tranchant,35,
1480,"",tranchant,0,
1481,"",tranchant,0,
1482,"Attaque",tranchant,30,
1483,"Vers mortel",magie,300,
1484,"Ruée féroce",contondant,0,
1485,"Voix ensorcelante",magie,300,
1486,"Chant de l'agonie",magie,150,
1487,"Cadence mortelle",magie,0,
1488,"Attaque",tranchant,30,
1489,"Démence",contondant,40,
1490,"Vomi caustique",magie,10,
1491,"Aile déferlante",magie,250,
1492,"Rotofauche",contondant,0,
1493,"Envol",,0,
1494,"Tempête sonique",magie,0,
1495,"Descente",,0,
1496,"Attaque",tranchant,30,
1497,"Bang supersonique",tranchant,250,
1498,"Tir corrupteur",magie,250,
1499,"Crachat corrupteur",magie,200,
1500,"Explosion corruptrice",magie,0,
1501,"Tir cristallin",,0,
1502,"Taillade tournoyante",tranchant,300,
1503,"Éthéroplasma poisseux",magie,0,
1504,"Exutoire à céruleum",magie,0,
1505,"Lasers autoguidés",magie,0,
1506,"Laser diffractif",magie,0,
1507,"Rayon magitek",magie,0,
1508,"Rayon magitek",magie,0,
