key,0,1,2
#,Name,AttackType,Recast<100ms>
int32,str,int32,int32
927,"Creeping Darkness",魔法,300,
928,"Darkness",魔法,100,
929,"Verge Line",魔法,0,
930,"Verge Pulse",魔法,0,
931,"Mow",ブレス,60,
932,"Triclip",斬,60,
933,"Frightful Roar",,60,
934,"Mortal Ray",,300,
935,"Caudal Swipe",打,100,
936,"Crushing Fangs",斬,60,
937,"Flatten",打,60,
938,"Threaten",,200,
939,"Standing Chine",斬,60,
940,"Kneeling Snath",打,60,
941,"Moldy Phlegm",魔法,0,
942,"Goobbue's Grief",魔法,0,
943,"Amorphic Flail",打,0,
944,"",,0,
945,"Sharpened Knife",斬,0,
946,"the Scourge of Nym",魔法,200,
947,"Everyone's Grudge",魔法,0,
948,"Throat Stab",突,0,
949,"Rancor Release",,0,
950,"Inhale",魔法,0,
951,"Eyes on Me",魔法,100,
952,"アーリマン：仲間を呼ぶ",,0,
953,"Ceruleum Pillar",魔法,50,
954,"Firewater",魔法,0,
955,"Boulderdash",打,0,
956,"Sand Pillar",魔法,50,
957,"Sand Pillar",魔法,0,
958,"Desolation",魔法,10,
959,"Sand Pillar",魔法,0,
960,"Sea of Pitch",,0,
961,"透明：ガーゴイル暗黒沼発生",,0,
962,"Sea of Pitch",魔法,0,
963,"Barbaric Surge",,600,
964,"Aqua Vitae",魔法,25,
965,"Peck",突,60,
966,"Fire",魔法,30,
967,"Blizzard",魔法,30,
968,"Thunder",魔法,30,
969,"Aero",魔法,30,
970,"Stone",魔法,30,
971,"Water",魔法,30,
972,"Scathe",魔法,30,
973,"Weight of the Land",魔法,0,
974,"Nerve Sever",斬,60,
975,"Neck Rip",斬,60,
976,"Lap",打,60,
977,"Cap Bump",打,60,
978,"Bog Bomb",魔法,60,
979,"Effluvium",魔法,60,
980,"Bog Bubble",魔法,150,
981,"Stagnant Spray",魔法,60,
982,"Peculiar Light",,230,
983,"Hiss",魔法,60,
984,"Burning Cyclone",魔法,60,
985,"Levinshower",魔法,60,
986,"Screwdriver",斬,60,
987,"Mind Blast",魔法,600,
988,"Drain Touch",打,250,
989,"Grand Slam",打,60,
990,"Bang Toss",魔法,60,
991,"Bravado",,60,
992,"Goblin Attack",斬,150,
993,"Scorched Earth",魔法,0,
994,"うろこトカゲ：雷属性ON",,0,
995,"Electrify",ブレス,0,
996,"Bubble Burst",魔法,0,
997,"Mark of Pain",,0,
998,"Dark Dome",魔法,0,
999,"Nerve Sever",斬,60,
1000,"Sandslinger",,200,
1001,"Telega",,0,
1002,"Clamor",,60,
1003,"Iron Tempest",斬,25,
1004,"Salivous Snap",突,80,
1005,"Overpower",斬,60,
1006,"Labored Leap",打,60,
1007,"Detonator",魔法,300,
1008,"Stoneskin",,300,
1009,"Cure",魔法,25,
1010,"Body Slam",打,60,
1011,"Levinshower",魔法,60,
1012,"Double Smash",打,60,
1013,"",,0,
1014,"Acid Mist",,60,
1015,"Wing Cutter",魔法,60,
1016,"Water II",魔法,0,
1017,"Collapse",打,80,
1018,"Spiked Tail",,250,
1019,"Typhoon",,0,
1020,"Typhoon",魔法,0,
1021,"Blazing Trail",魔法,0,
1022,"Frost Breath",ブレス,0,
1023,"Sheet of Ice",魔法,0,
1024,"Sheet of Ice",魔法,0,
1025,"Rime Wreath",魔法,0,
1026,"Cauterize",魔法,0,
1027,"Touchdown",打,0,
1028,"Snowfall",魔法,0,
1029,"大砲：発射：成功",魔法,0,
1030,"Blazing Trail",魔法,200,
1031,"Hundred Lashings",打,120,
1032,"Gold Rush",,200,
1033,"Gold Dust",魔法,250,
1034,"10-tonze Swipe",打,120,
1035,"100-tonze Swipe",打,200,
1036,"Bad Breath",,250,
1037,"Vine Probe",突,200,
1038,"Burr Burrow",魔法,300,
1039,"Hooked Burrs",魔法,150,
1040,"Germinate",,0,
1041,"ベビーモルボル専用：AA/モルボル菌つき",打,0,
1042,"Gold Bile Plume",,60,
1043,"Gold Bile Plume",,60,
1044,"Murder Hole",魔法,30,
1045,"Liquefy",魔法,0,
1046,"Liquefy",魔法,0,
1047,"Repel",魔法,0,
1048,"Void Fire II",魔法,0,
1049,"Thunderstrike",魔法,80,
1050,"Thunderstorm",,150,
1051,"Bury",魔法,0,
1052,"Burst",魔法,0,
1053,"",,0,
1054,"",,0,
1055,"",,0,
1056,"Inspirit",,200,
1057,"Vasoconstrictor",,60,
1058,"",,0,
1059,"Level 5 Death",,0,
1060,"Oiled Arrow",魔法,60,
1061,"Nascent Flash",,0,
1062,"Nascent End",,0,
1063,"",,0,
1064,"Skydragon Dive",魔法,120,
1065,"Voice of Valor",魔法,25,
1066,"堅忍の誉れ",魔法,25,
1067,"無敵の進撃マーチ（仮）",魔法,25,
1068,"Blast Wave",打,0,
1069,"Bubble Burst",魔法,0,
1070,"Soothing Song",魔法,120,
1071,"Plasma Release",魔法,0,
1072,"the Look",魔法,120,
1073,"Tail Drive",打,200,
1074,"Imminent Catastrophe",魔法,0,
1075,"Plague Dance",,0,
1076,"Bubonic Cloud",魔法,0,
1077,"Terror Eye",魔法,120,
1078,"Mind Melt",魔法,300,
1079,"Canker",,250,
1080,"Reanimate",,0,
1081,"Sow",,0,
1082,"Void Call",,0,
1083,"Void Fire III",魔法,250,
1084,"Void Fire II",魔法,150,
1085,"Void Thunder III",魔法,200,
1086,"Rockslide",打,150,
1087,"Plaincracker",魔法,0,
1088,"Obliterate",魔法,150,
1089,"potent blinding potion",,40,
1090,"Moldy Sneeze",魔法,200,
1091,"Bubo Burst",魔法,0,
1092,"Meteor Strike",魔法,200,
1093,"Pulse Wave",魔法,60,
1094,"Spirit Pulse",魔法,0,
1095,"Ultimate Focus",魔法,0,
1096,"Ultimate Focus",魔法,0,
1097,"Thunderstrike",魔法,60,
1098,"Spirits Without",斬,80,
1099,"Bloodstain",ブレス,80,
1100,"Condemnation",魔法,120,
1101,"the Lion's Breath",ブレス,60,
1102,"the Ram's Breath",ブレス,60,
1103,"the Dragon's Breath",ブレス,60,
1104,"the Ram's Voice",魔法,120,
1105,"the Dragon's Voice",魔法,120,
1106,"the Ram's Keeper",魔法,60,
1107,"Cacophony",,60,
1108,"Chaotic Chorus",魔法,60,
1109,"Mandible Bite",ブレス,100,
1110,"Formic Pheromones",,60,
1111,"Sand Cyclone",魔法,60,
1112,"Bottomless Desert",魔法,20,
1113,"Sand Pillar",魔法,20,
1114,"Eyes on Me",魔法,60,
1115,"Firewater",魔法,50,
1116,"Star Map",魔法,0,
1117,"Silence",,0,
1118,"Paralyze",,120,
1119,"Slow",,120,
1120,"Water",魔法,0,
1121,"Boulderdash",打,0,
1122,"Straight Punch",打,30,
1123,"Straight Punch",打,60,
1124,"Elbow Drop",打,60,
1125,"Double Smash",打,60,
1126,"Telega",,0,
1127,"Ravage",ブレス,30,
1128,"Magitek Cannon",魔法,15,
1129,"Photon Stream",魔法,0,
1130,"Labored Leap",打,60,
1131,"Hot Hands",,60,
1132,"Hellssend",,60,
1133,"Last Resort",魔法,60,
1134,"Cannonfire",打,0,
1135,"Rive",斬,0,
1136,"Collapse",打,60,
1137,"Shield Skewer",突,0,
1138,"Winds of Tartarus",斬,0,
1139,"Gate of Tartarus",打,0,
1140,"Shrapnel Shell",突,0,
1141,"Drill Shot",突,0,
1142,"Firebomb",魔法,0,
1143,"Magitek Missiles",,0,
1144,"Magitek Missiles",魔法,0,
1145,"Delta Trance",斬,0,
1146,"Roundhouse",斬,0,
1147,"Stunning Sweep",打,0,
1148,"Aglaea Bite",打,0,
1149,"Angry Salamander",魔法,0,
1150,"Aglaea Climb",打,0,
1151,"Order to Attack",,0,
1152,"Sideswing",打,0,
1153,"Spine Shatter",打,0,
1154,"Wheel of Suffering",打,0,
1155,"Iron Uprising",打,0,
1156,"Augmented Suffering",打,0,
1157,"Augmented Uprising",打,0,
1158,"Augmented Shatter",打,0,
1159,"Eye for an Eye",,200,
1160,"Rouse",魔法,300,
1161,"Stone Gaze",,0,
1162,"Dragon's Blood",,0,
1163,"Rotten Meat",魔法,0,
1164,"Spirit Dart",,150,
1165,"Throat Stab",突,40,
1166,"Viscous Discharge",,60,
1167,"Aetherial Surge",魔法,150,
1168,"魔導ジャガーノート：GT攻撃",,0,
1169,"魔導ジャガーノート：前方扇範囲攻撃",,0,
1170,"Equalizer",魔法,0,
1171,"Neutralizer",魔法,600,
1172,"Photon Stream",魔法,0,
1173,"アルテマウェポン：アルテマ弾/生成",,0,
1174,"Aetheroplasm",魔法,0,
1175,"Diffractive Laser",魔法,0,
1176,"Forward Laser",魔法,0,
1177,"Forward Laser",魔法,0,
1178,"Forward Laser",魔法,0,
1179,"Ceruleum Vent",魔法,0,
1180,"Homing Lasers",魔法,0,
1181,"Rock Throw",,0,
1182,"Vulcan Burst",魔法,0,
1183,"Aerial Blast",,0,
1184,"Landslide",魔法,0,
1185,"Boulder Throw",,0,
1186,"Eruption",,0,
1187,"Earthen Fury",,0,
1188,"Radiant Plume",,0,
1189,"Hellfire",,0,
1190,"Tank Purge",魔法,0,
1191,"Assault Cannon",魔法,0,
1192,"Freefire",魔法,0,
1193,"Ultima",魔法,0,
1194,"Ultima",魔法,0,
1195,"Innocence",斬,0,
1196,"Heirsbane",突,0,
1197,"Hand of the Empire",魔法,0,
1198,"Terminus Est",,0,
1199,"Sentence",斬,0,
1200,"人型：黒将軍/魔導火フィールド",,0,
1201,"Judgment",,0,
1202,"Terminus Est",魔法,0,
1203,"Judgment",魔法,0,
1204,"Magitek Cannon",魔法,0,
1205,"Clearout",打,10,
1206,"Clearout",打,10,
1207,"attack",斬,0,
1208,"Hood Swing",斬,0,
1209,"Whip Back",打,0,
1210,"Regorge",魔法,0,
1211,"Steel Scales",,0,
1212,"Disseminate",,0,
1213,"Rupture",魔法,0,
1214,"Syrup",,0,
1215,"attack",魔法,0,
1216,"High Voltage",魔法,250,
1217,"Repelling Cannons",魔法,400,
1218,"Allagan Rot",,0,
1219,"Allagan Rot",魔法,0,
1220,"Gravity Field",,0,
1221,"Ballast",魔法,0,
1222,"Ballast",魔法,0,
1223,"Ballast",魔法,0,
1224,"Vacuum Wave",魔法,0,
1225,"Chain Lightning",魔法,0,
1226,"Firestream",魔法,0,
1227,"Piercing Laser",魔法,0,
1228,"Node Retrieval",,0,
1229,"Object 199",魔法,0,
1230,"Leech",,0,
1231,"Headspin",打,0,
1232,"Emergency Cooldown",,0,
1233,"Headspin",打,0,
1234,"Emergency Cooldown",,0,
1235,"Countershot",突,0,
1236,"Gravity Thrust",魔法,0,
1237,"Pox",,0,
1238,"Rotoswipe",打,0,
1239,"Bot Retrieval",,0,
1240,"Plummet",打,100,
1241,"Death Sentence",斬,0,
1242,"Death Sentence",斬,0,
1243,"Liquid Hell",魔法,0,
1244,"Firestorm",魔法,0,
1245,"Firestorm",魔法,0,
1246,"Fireball",魔法,0,
1247,"Divebomb",打,0,
1248,"Aetheric Profusion",魔法,0,
1249,"Twister",,0,
1250,"Twister",魔法,0,
1251,"Unwoven Will",,0,
1252,"Sustained Blast",,0,
1253,"Sustained Blast",魔法,0,
1254,"Fireball",,0,
1255,"Hatch",,0,
1256,"Hatch",魔法,0,
1257,"Caber Toss",,0,
1258,"Emergency Override",,0,
1259,"Spellsword",斬,0,
1260,"Death's Door",斬,0,
1261,"Heave",突,0,
1262,"Phantom Orb",魔法,0,
1263,"Incinerate",魔法,0,
1264,"Steam Clean",,0,
1265,"Wrecking Ball",魔法,0,
1266,"Inferno",魔法,0,
1267,"Whirlwind",斬,0,
1268,"Umbral Vise",魔法,0,
1269,"Skyward Swing",斬,0,
1270,"Thunder II",魔法,0,
1271,"Army of One",斬,160,
1272,"attack",斬,0,
1273,"attack",魔法,0,
1274,"attack",突,0,
1275,"Detonation",魔法,0,
1276,"",,0,
1277,"Blazing Trail",魔法,0,
1278,"Triumvirate",斬,40,
1279,"Mean Thrash",打,100,
1280,"Fear Itself",ブレス,0,
1281,"Bravery",魔法,200,
1282,"the Scorpion's Sting",打,150,
1283,"Static Charge",,60,
1284,"Gelid Charge",,60,
1285,"the Ram's Voice",魔法,120,
1286,"Overclock",,300,
1287,"Light Succor",魔法,120,
1288,"Benight",,200,
1289,"Gravity Force",魔法,0,
1290,"Stop",魔法,0,
1291,"Backstep",,0,
1292,"Sidestep",,0,
1293,"Sidestep",,0,
1294,"Swift Shadow",打,60,
1295,"Painflare",打,60,
1296,"Telega",,0,
1297,"Burning Tendrils",魔法,200,
1298,"Burning Tendrils",魔法,200,
1299,"Rive",斬,0,
1300,"Tackle",打,0,
1301,"Pluto",,0,
1302,"Regeneration",魔法,25,
1303,"Duplicity",,0,
1304,"Dark Blizzard III",魔法,0,
1305,"Dark Fire III",魔法,0,
1306,"Summon I",,25,
1307,"Summon II",,25,
1308,"Acid Mist",,60,
1309,"Spiked Tail",,250,
1310,"",,0,
1311,"Web of Lightning",,120,
1312,"Stoneskin",,300,
1313,"Inner Beastman",斬,200,
1314,"Aggravate",,600,
1315,"Chain Lightning",魔法,0,
1316,"Ring of Frost",魔法,60,
1317,"the Traders' Spurn",,0,
1318,"Jump",突,60,
1319,"the Dragon's Curse",,0,
1320,"the Dragon's Curse",,0,
1321,"the Dragon's Curse",,0,
1322,"",,0,
1323,"Radiant Shield",,60,
1324,"Inferno",魔法,60,
1325,"Embrace",斬,0,
1326,"",,0,
1327,"Everyone's Grudge",魔法,0,
1328,"Someone's Grudge",,0,
1329,"Siren Song",魔法,0,
1330,"Hell Slash",斬,100,
1331,"Stone",魔法,30,
1332,"Earthen Fury",魔法,30,
1333,"Boulder Clap",打,60,
1334,"Shockwave",打,100,
1335,"Aerial Blast",魔法,100,
1336,"the Ram's Breath",ブレス,60,
1337,"the Dragon's Breath",ブレス,60,
1338,"the Dragon's Voice",魔法,120,
1339,"the Ram's Keeper",魔法,60,
1340,"Cacophony",,60,
1341,"Elemental Angst",,0,
1342,"the Lion's Breath",ブレス,60,
1343,"Ballast",魔法,0,
1344,"attack",突,0,
1345,"Blessing of Light",魔法,0,
1346,"attack",魔法,0,
1347,"attack",魔法,0,
1348,"Last Supper",魔法,30,
1349,"Armageddon",魔法,0,
1350,"attack",打,0,
1351,"",,0,
1352,"attack",斬,0,
1353,"Incinerate",ブレス,0,
1354,"Vulcan Burst",魔法,0,
1355,"Eruption",,0,
1356,"Radiant Plume",,0,
1357,"Hellfire",魔法,0,
1358,"Eruption",魔法,0,
1359,"Radiant Plume",魔法,0,
1360,"Rock Buster",打,0,
1361,"Tumult",魔法,0,
1362,"Weight of the Land",,0,
1363,"Weight of the Land",魔法,0,
1364,"Landslide",打,0,
1365,"Geocrush",魔法,0,
1366,"Earthen Fury",魔法,0,
1367,"Grand Sword",斬,60,
1368,"Grand Strike",魔法,60,
1369,"Disruptor",,60,
1370,"Magitek Ray",魔法,120,
1371,"Overheat",,0,
1372,"Exhaust",魔法,250,
1373,"Magitek Field",,60,
1374,"Dark Orb",魔法,0,
1375,"Sea of Pitch",魔法,0,
1376,"Grip of Night",魔法,0,
1377,"Shadow Flare",魔法,0,
1378,"Dirty Cannons",魔法,400,
1379,"Friction",魔法,0,
1380,"Downburst",打,0,
1381,"Wicked Wheel",打,0,
1382,"Slipstream",魔法,0,
1383,"Mistral Song",魔法,0,
1384,"Mistral Shriek",魔法,0,
1385,"Aerial Blast",魔法,0,
1386,"Great Whirlwind",魔法,0,
1387,"Eye of the Storm",魔法,0,
1388,"Featherlance",魔法,0,
1389,"Thermal Tumult",魔法,0,
1390,"Mistral Song",魔法,0,
1391,"Sea of Pitch",魔法,0,
1392,"the Scourge of Nym",魔法,20,
1393,"Poison Breath",,60,
1394,"Fire",魔法,30,
1395,"Blizzard",魔法,30,
1396,"Thunder",魔法,30,
1397,"Aero",魔法,30,
1398,"Stone",魔法,30,
1399,"Magitek Ray",魔法,0,
1400,"Magitek Ray",魔法,0,
1401,"Magitek Ray",魔法,0,
1402,"Eruption",魔法,0,
1403,"Radiant Plume",魔法,0,
1404,"Crimson Cyclone",魔法,0,
1405,"Hellfire",魔法,0,
1406,"Burst",魔法,0,
1407,"Geocrush",魔法,0,
1408,"Earthen Fury",魔法,0,
1409,"Mistral Song",魔法,0,
1410,"Eye of the Storm",魔法,0,
1411,"Aerial Blast",魔法,0,
1412,"attack",魔法,0,
1413,"Mow",ブレス,240,
1414,"Triclip",斬,120,
1415,"attack",魔法,60,
1416,"Stone Skull",打,120,
1417,"Boulder Clap",打,120,
1418,"True Grit",ブレス,60,
1419,"Rockslide",打,60,
1420,"attack",魔法,0,
1421,"Magitek Ray",魔法,0,
1422,"Magitek Ray",魔法,0,
1423,"Magitek Ray",魔法,0,
1424,"Weight of the Land",魔法,0,
1425,"Grand Sword",斬,120,
1426,"Magitek Ray",魔法,200,
1427,"Exhaust",魔法,150,
1428,"Grand Strike",魔法,150,
1429,"Photon Stream",魔法,30,
1430,"Magitek Cannon",魔法,0,
1431,"Photon Stream",魔法,30,
1432,"Magitek Cannon",魔法,200,
1433,"Drill Cannons",突,200,
1434,"Cermet Drill",突,120,
1435,"Overcharge",魔法,200,
1436,"Blessing of Light",魔法,0,
1437,"Cannonfire",打,0,
1438,"Photon Stream",魔法,0,
1439,"Magitek Cannon",魔法,0,
1440,"Dark Blizzard III",魔法,80,
1441,"Dark Fire III",魔法,150,
1442,"the Dragon's Voice",魔法,120,
1443,"Blast Wave",打,0,
1444,"Aqua Vitae",魔法,25,
1445,"Obliterate",魔法,250,
1446,"Boulder Clap",打,200,
1447,"High Voltage",魔法,250,
1448,"Repelling Cannons",魔法,400,
1449,"Chain Lightning",魔法,0,
1450,"Piercing Laser",魔法,0,
1451,"Firestorm",,0,
1452,"Fireball",,0,
1453,"Hatch",,0,
1454,"Devour",,0,
1455,"the Hand",打,60,
1456,"Divebomb",,0,
1457,"Liquid Hell",,0,
1458,"Death Sentence",,300,
1459,"attack",打,0,
1460,"attack",突,0,
1461,"attack",斬,0,
1462,"",,0,
1463,"Rock Buster",打,0,
1464,"Mountain Buster",打,0,
1465,"Tumult",魔法,0,
1466,"Upheaval",魔法,0,
1467,"Landslide",打,0,
1468,"Landslide",打,0,
1469,"Weight of the Land",,0,
1470,"Weight of the Land",魔法,0,
1471,"Burst",魔法,0,
1472,"Geocrush",魔法,0,
1473,"Earthen Fury",魔法,0,
1474,"Upheaval",魔法,0,
1475,"Landslide",打,300,
1476,"Tumult",魔法,300,
1477,"Granite Sepulchre",魔法,0,
1478,"",打,40,
1479,"",斬,35,
1480,"",斬,0,
1481,"",斬,0,
1482,"attack",斬,30,
1483,"Deathly Verse",魔法,300,
1484,"Feral Lunge",打,0,
1485,"Lunatic Voice",魔法,300,
1486,"Song of Torment",魔法,150,
1487,"Deathly Cadenza",魔法,0,
1488,"attack",斬,30,
1489,"Flying Frenzy",打,40,
1490,"Caustic Vomit",魔法,10,
1491,"Breath Wing",魔法,250,
1492,"Rotoswipe",打,0,
1493,"Climb",,0,
1494,"Sonic Storm",魔法,0,
1495,"Alight",,0,
1496,"attack",斬,30,
1497,"Sonic Boom",斬,250,
1498,"Corrupting Shot",魔法,250,
1499,"Corrupting Spit",魔法,200,
1500,"Corrupting Burst",魔法,0,
1501,"Crystalline Shot",,0,
1502,"Giga Slash",斬,300,
1503,"Viscous Aetheroplasm",魔法,0,
1504,"Ceruleum Vent",魔法,0,
1505,"Homing Lasers",魔法,0,
1506,"Diffractive Laser",魔法,0,
1507,"Magitek Ray",魔法,0,
1508,"Magitek Ray",魔法,0,
1509,"Magitek Ray",魔法,0,
1510,"Aetheroplasm",魔法,0,
1511,"Aetheric Boom",魔法,0,
1512,"Aetheroplasm",魔法,0,
1513,"Fusion Burst",魔法,0,
1514,"Tank Purge",魔法,0,
1515,"Freefire",魔法,0,
1516,"Ultima",魔法,0,
1517,"Mistral Song",魔法,0,
1518,"Vulcan Burst",魔法,0,
1519,"Eye of the Storm",魔法,0,
1520,"Geocrush",魔法,0,
1521,"Radiant Plume",魔法,0,
1522,"Weight of the Land",魔法,0,
1523,"Burst",魔法,0,
1524,"Eruption",魔法,0,
1525,"Crimson Cyclone",魔法,0,
1526,"Assault Cannon",魔法,40,
1527,"Piercing Thrust",突,50,
1528,"Incinerate",ブレス,0,
1529,"Inferno Howl",ブレス,0,
1530,"Searing Wind",魔法,0,
1531,"Vulcan Burst",魔法,0,
1532,"Crimson Cyclone",魔法,0,
1533,"attack",,0,
1534,"Infernal Fetters",魔法,0,
1535,"Infernal Surge",魔法,0,
1536,"Hellfire",魔法,0,
1537,"Soar",,0,
1538,"Descend",,0,
1539,"Death Throes",魔法,60,
1540,"",,0,
1541,"",,0,
1542,"Crystalline Shower",魔法,0,
1543,"Breath Wing",魔法,180,
1544,"Brood Rage",,0,
1545,"Hatch",,0,
1546,"Viscous Aetheroplasm",魔法,0,
1547,"Predatory Swoop",打,0,
1548,"Friction",魔法,0,
1549,"Friction",魔法,0,
1550,"Feather Rain",魔法,0,
1551,"Thermal Tumult",魔法,0,
1552,"Wicked Wheel",打,0,
1553,"Downburst",打,0,
1554,"Aerial Blast",魔法,0,
1555,"Gigastorm",魔法,0,
1556,"Cyclone",魔法,0,
1557,"Super Cyclone",魔法,0,
1558,"Testudo",,1800,
1559,"Glory Slash",,1500,
1560,"Mythril Tempest",,1800,
1561,"Thrill of War",,600,
1562,"Full Swing",,1800,
1563,"Axe Kick",,450,
1564,"Somersault",,30,
1565,"Fetter Ward",,1200,
1566,"Impulse Rush",,1500,
1567,"Skewer",,600,
1568,"Battlefield March",,1200,
1569,"Farshot",,1200,
1570,"Blast Shot",,1800,
1571,"Sacred Prism",,2400,
1572,"Divine Breath",,3000,
1573,"Night Wing",魔法,600,
1574,"Phantom Dart",魔法,900,
1575,"Misty Veil",魔法,2400,
1576,"Wither",魔法,450,
1577,"Aura Blast",,600,
1578,"Focalization",,1800,
1579,"Weapon Throw",,900,
1580,"Enliven",,600,
1581,"Aetheric Burst",魔法,150,
1582,"Concentrate",,300,
1583,"Muse",,600,
1584,"Purify",,300,
1585,"Safeguard",,600,
1586,"Detect",,1800,
1587,"Malmsight",,1500,
1588,"Overwhelm",,600,
1589,"Ill Wind",,1200,
1590,"Recuperate",,450,
1591,"Between the Eyes",,300,
1592,"Stun Gun",,600,
1593,"Report",,1200,
1594,"Retrogradation",魔法,1200,
1595,"Tar Pit",魔法,0,
1596,"Carnal Chill",魔法,900,
1597,"Push Back",,1800,
1598,"",,0,
1599,"",,0,
1600,"",,0,
1601,"",,0,
1602,"",,0,
1603,"",,0,
1604,"",,0,
1605,"",,0,
1606,"",,0,
1607,"",,0,
1608,"",,0,
1609,"",,0,
1610,"Blood Sword",突,0,
1611,"透明：合体引き寄せ/ハウケタハード",,30,
1612,"Danse Macabre",,0,
1613,"100-kuponze Swipe",斬,0,
1614,"Moogle-Go-Round",斬,0,
1615,"Spinning Mogshield",斬,0,
1616,"Come at Me Kupo",,0,
1617,"Pom Flare",魔法,0,
1618,"Pom Meteor",魔法,0,
1619,"Pom Cure",,0,
1620,"Pom Holy",魔法,0,
1621,"Moogle Eye Shot",突,0,
1622,"Mograin of Death",突,0,
1623,"March of the Moogles",,0,
1624,"March of the Moogles",,0,
1625,"Moogle Thrust",突,0,
1626,"1000-kuponze Charge",打,0,
1627,"Mog Creation",魔法,0,
1628,"Memento Moogle",魔法,0,
1629,"Moogle-Go-Round",斬,0,
1630,"Come at Me Kupo",,0,
1631,"Pom Meteor",魔法,0,
1632,"Pom Holy",魔法,0,
1633,"Mograin of Death",突,0,
1634,"March of the Moogles",,0,
1635,"透明：モーグリ：モーグリショット：ターゲッティング/ノーマル",,0,
1636,"透明：モーグリ：アローレイン：ターゲッティング/ノーマル",,0,
1637,"Spell of Restoration",,0,
1638,"Guardian Aura",打,0,
1639,"Charge Up",,0,
1640,"Critical Swing",打,0,
1641,"Critical Sweep",魔法,0,
1642,"Pulverizing Punch",打,0,
1643,"Thwack",打,0,
1644,"Blizzaga V",魔法,0,
1645,"Fire V",魔法,0,
1646,"Gravity II",魔法,0,
1647,"Play Rough",打,0,
1648,"Tornado II",魔法,0,
1649,"Warp",,0,
1650,"透明：アルテマウェポン：アルテマ弾ターゲッティング",,0,
1651,"タイタン・エギ：タイタンハード/ＡＡ",打,0,
1652,"透明：タイタン：岩の牢獄",,0,
1653,"Suction",打,60,
1654,"Acid Mist",魔法,300,
1655,"Gas Shell",,200,
1656,"Flash Flood",魔法,60,
1657,"Acid Shower",魔法,300,
1658,"Wallop",,60,
1659,"Putrid Cloud",魔法,60,
1660,"Peel",打,0,
1661,"Terror Touch",魔法,60,
1662,"Paralyze III",魔法,300,
1663,"Banish",魔法,30,
1664,"Banish III",魔法,60,
1665,"Banish",魔法,30,
1666,"Divide",魔法,0,
1667,"Screwdriver",斬,60,
1668,"Aether Detonation",魔法,0,
1669,"Aether Detonation",魔法,0,
1670,"Wallop",打,60,
1671,"Eye of the Storm",魔法,0,
1672,"Aero Blast",斬,0,
1673,"Whipcrack",打,50,
1674,"Bombination",魔法,60,
1675,"Zombify",魔法,0,
1676,"Eruption",,0,
1677,"Eruption",魔法,0,
1678,"Fire II",魔法,150,
1679,"Dark Fire III",魔法,0,
1680,"Self-destruct",魔法,0,
1681,"Rockslide",魔法,60,
1682,"Plaincracker",魔法,150,
1683,"Earthen Heart",魔法,70,
1684,"Self-destruct",魔法,0,
1685,"Dark Fire III",魔法,80,
1686,"Mercurial Strike",打,400,
1687,"Power Attack",打,200,
1688,"Impact Roar",魔法,250,
1689,"Sand Pillar",魔法,0,
1690,"Fast Boulder",魔法,60,
1691,"Burst",魔法,0,
1692,"Dust Explosion",魔法,0,
1693,"Self-destruct",魔法,60,
1694,"Decipher",,0,
1695,"Dig",,100,
1696,"Void Blizzard III",魔法,300,
1697,"Void Blizzard",魔法,150,
1698,"Icefall",魔法,400,
1699,"Nether Burst",魔法,150,
1700,"アークデーモン：AA",打,0,
1701,"Abyssal Swing",斬,80,
1702,"Abyssal Transfixion",突,0,
1703,"Abyssal Charge",,0,
1704,"Tenebrous Missile",魔法,0,
