key,0,1,2
#,Name,AttackType,Recast<100ms>
int32,str,int32,int32
895,"攻撃",魔法,0,
896,"攻撃",魔法,0,
897,"攻撃",魔法,0,
898,"攻撃",魔法,0,
899,"攻撃",魔法,0,
900,"トルネド",魔法,0,
901,"ひっかき",斬,60,
902,"フレイムブレス",ブレス,60,
903,"スイング",打,0,
904,"スプラウトスマック",打,60,
905,"スプラウトスピン",打,60,
906,"ストロン",,60,
907,"スモールクロウ",斬,60,
908,"FF11クラブ：泡ブレス",,60,
909,"スクリュードライバー",斬,60,
910,"ウォーターウォール",,60,
911,"ダークオーブ",魔法,60,
912,"コンデムネーション",魔法,60,
913,"ペインフルウィップ",打,60,
914,"ガスシェル",,60,
915,"ベアクロウ",打,60,
916,"フィリオプルーム",,60,
917,"旋風",魔法,60,
918,"シャープスティング",突,60,
919,"ファイナルスピア",突,60,
920,"フォーバースト",魔法,60,
921,"ウィンドシアー",魔法,60,
922,"ゼファーマント",,60,
923,"ループ",突,60,
924,"スロウコール",,60,
925,"FF12ミリアムガード：マップOBJ召喚武器投げ",,0,
926,"FF12ミリアムガード：マップOBJ召喚4つ同時",,0,
927,"クリーピングダークネス",魔法,300,
928,"ダーク",魔法,100,
929,"バージライン",魔法,0,
930,"バージパルス",魔法,0,
931,"モウ",ブレス,60,
932,"トライクリップ",斬,60,
933,"フライトフルロア",,60,
934,"モータルレイ",,300,
935,"カーダルスワイプ",打,100,
936,"クラッシュファング",斬,60,
937,"押しつぶす",打,60,
938,"威嚇",,200,
939,"スタンディングチャイン",斬,60,
940,"ニーリングシックル",打,60,
941,"モルディフレム",魔法,0,
942,"グゥーブーグリーフ",魔法,0,
943,"アモーフィックフレイル",打,0,
944,"",,0,
945,"とぎたて",斬,0,
946,"呪いの言葉",魔法,200,
947,"みんなの怨み",魔法,0,
948,"急所突き",突,0,
949,"呪いの遺言",,0,
950,"インヘイル",魔法,0,
951,"アイズオンミー",魔法,100,
952,"アーリマン：仲間を呼ぶ",,0,
953,"セルレアムピラー",魔法,50,
954,"ファイアウォーター",魔法,0,
955,"ボルダーダッシュ",打,0,
956,"サンドピラー",魔法,50,
957,"サンドピラー",魔法,0,
958,"デソレーション",魔法,10,
959,"サンドピラー",魔法,0,
960,"ガーゴイル：暗黒沼発動",,0,
961,"透明：ガーゴイル暗黒沼発生",,0,
962,"シー・オブ・ピッチ",魔法,0,
963,"蛮勇",,600,
964,"アクアヴィッテ",魔法,25,
965,"つっつき",突,60,
966,"ファイア",魔法,30,
967,"ブリザド",魔法,30,
968,"サンダー",魔法,30,
969,"エアロ",魔法,30,
970,"ストーン",魔法,30,
971,"ウォータ",魔法,30,
972,"コラプス",魔法,30,
973,"大地の重み",魔法,0,
974,"ナーヴセバー",斬,60,
975,"ネックリップ",斬,60,
976,"ラップ",打,60,
977,"キャップバンプ",打,60,
978,"ボッグボム",魔法,60,
979,"不快な臭い",魔法,60,
980,"ボッグボール",魔法,150,
981,"スタグナントスプレー",魔法,60,
982,"不思議な光",,230,
983,"呼び寄せ",魔法,60,
984,"バーニングサイクロン",魔法,60,
985,"レヴィンシャワー",魔法,60,
986,"スクリュードライバー",斬,60,
987,"マインドブラスト",魔法,600,
988,"ドレインタッチ",打,250,
989,"グランドスラム",打,60,
990,"音響爆弾",魔法,60,
991,"虚勢",,60,
992,"ゴブリンアタック",斬,150,
993,"大火炎",魔法,0,
994,"うろこトカゲ：雷属性ON",,0,
995,"大放電",ブレス,0,
996,"バブルバースト",魔法,0,
997,"暗き殺意",,0,
998,"ダークドーム",魔法,0,
999,"ナーヴセバー",斬,60,
1000,"砂かけ",,200,
1001,"ダテレポ",,0,
1002,"ぶちかまし",,60,
1003,"アイアンテンペスト",斬,25,
1004,"サライヴォススナップ",突,80,
1005,"オーバーパワー",斬,60,
1006,"レイバードリープ",打,60,
1007,"大爆発",魔法,300,
1008,"ストンスキン",,300,
1009,"ケアル",魔法,25,
1010,"ボディスラム",打,60,
1011,"レヴィンシャワー",魔法,60,
1012,"ダブルスマッシュ",打,60,
1013,"",,0,
1014,"アシッドミスト",,60,
1015,"ウィングカッター",魔法,60,
1016,"ウォタラ",魔法,0,
1017,"カラップス",打,80,
1018,"スパイクテール",,250,
1019,"タイフーン",,0,
1020,"タイフーン",魔法,0,
1021,"ブレイジングトレイル",魔法,0,
1022,"フロストブレス",ブレス,0,
1023,"シート・オブ・アイス",魔法,0,
1024,"シート・オブ・アイス",魔法,0,
1025,"ライムリリース",魔法,0,
1026,"カータライズ",魔法,0,
1027,"タッチダウン",打,0,
1028,"スノウフォール",魔法,0,
1029,"大砲：発射：成功",魔法,0,
1030,"ブレイジングトレイル",魔法,200,
1031,"めった打ち",打,120,
1032,"ゴールドラッシュ",,200,
1033,"ゴールドダスト",魔法,250,
1034,"10トンズ・スワイプ",打,120,
1035,"100トンズ・スワイプ",打,200,
1036,"臭い息",,250,
1037,"串刺し",突,200,
1038,"粘菌爆発",魔法,300,
1039,"粘菌発射",魔法,150,
1040,"発芽",,0,
1041,"ベビーモルボル専用：AA/モルボル菌つき",打,0,
1042,"有毒ガス",,60,
1043,"有毒ガス",,60,
1044,"マーダーホール",魔法,30,
1045,"リクエファイ",魔法,0,
1046,"リクエファイ",魔法,0,
1047,"リペル",魔法,0,
1048,"ヴォイド・ファイラ",魔法,0,
1049,"サンダーストライク",魔法,80,
1050,"サンダーストーム",,150,
1051,"衝撃",魔法,0,
1052,"大爆発",魔法,0,
1053,"",,0,
1054,"",,0,
1055,"",,0,
1056,"インスピリット",,200,
1057,"毒液噴射",,60,
1058,"",,0,
1059,"レベル5デス",,0,
1060,"オイルアロー",魔法,60,
1061,"原初の猛り",,0,
1062,"原初の怒り",,0,
1063,"",,0,
1064,"蒼空のドラゴンダイブ",魔法,120,
1065,"勇戦の誉れ",魔法,25,
1066,"堅忍の誉れ",魔法,25,
1067,"無敵の進撃マーチ（仮）",魔法,25,
1068,"ブラストウェイブ",打,0,
1069,"バブルバースト",魔法,0,
1070,"サイレンソング",魔法,120,
1071,"プラズマリリース",魔法,0,
1072,"怪視線",魔法,120,
1073,"テイルドライブ",打,200,
1074,"イミネント・カタストロフィー",魔法,0,
1075,"瘴気圧縮",,0,
1076,"ブボニッククラウド",魔法,0,
1077,"テラーアイ",魔法,120,
1078,"マインドメルト",魔法,300,
1079,"カンカー",,250,
1080,"リアニメイト",,0,
1081,"種まき",,0,
1082,"妖異召喚",,0,
1083,"ヴォイド・ファイガ",魔法,250,
1084,"ヴォイド・ファイラ",魔法,150,
1085,"ヴォイド・サンダガ",魔法,200,
1086,"ロックスライド",打,150,
1087,"プレーンクラッカー",魔法,0,
1088,"デモリッシュ",魔法,150,
1089,"暗闇の秘薬",,40,
1090,"モルディスニーズ",魔法,200,
1091,"ブーボバースト",魔法,0,
1092,"メテオストライク",魔法,200,
1093,"波動衝撃",魔法,60,
1094,"波動弾",魔法,0,
1095,"精神集中",魔法,0,
1096,"精神集中",魔法,0,
1097,"サンダーストライク",魔法,60,
1098,"スピリットウィズアウト",斬,80,
1099,"ブラッドステイン",ブレス,80,
1100,"コンデムネーション",魔法,120,
1101,"フレイムブレス",ブレス,60,
1102,"コールドブレス",ブレス,60,
1103,"サンダーブレス",ブレス,60,
1104,"氷結の咆哮",魔法,120,
1105,"雷電の咆哮",魔法,120,
1106,"コールドアイ",魔法,60,
1107,"カカフォニー",,60,
1108,"カオティックコーラス",魔法,60,
1109,"マンディブルバイト",ブレス,100,
1110,"フォーミックフェロモンズ",,60,
1111,"サンドサイクロン",魔法,60,
1112,"大流砂",魔法,20,
1113,"サンドピラー",魔法,20,
1114,"アイズオンミー",魔法,60,
1115,"ファイアウォーター",魔法,50,
1116,"スターマップ",魔法,0,
1117,"サイレス",,0,
1118,"パライズ",,120,
1119,"スロウ",,120,
1120,"ウォータ",魔法,0,
1121,"ボルダーダッシュ",打,0,
1122,"ボーンブレイカー",打,30,
1123,"ボーンブレイカー",打,60,
1124,"エルボードロップ",打,60,
1125,"ダブルスマッシュ",打,60,
1126,"ダテレポ",,0,
1127,"ラヴェージ",ブレス,30,
1128,"魔導カノン",魔法,15,
1129,"魔導フォトン砲",魔法,0,
1130,"レイバードリープ",打,60,
1131,"熱気",,60,
1132,"ヘルズセンド",,60,
1133,"超級爆弾",魔法,60,
1134,"砲撃",打,0,
1135,"ライブ",斬,0,
1136,"カラップス",打,60,
1137,"シールドスキュワー",突,0,
1138,"タルタロスウィンド",斬,0,
1139,"タルタロスゲート",打,0,
1140,"榴散弾",突,0,
1141,"徹甲弾",突,0,
1142,"火炎弾",魔法,0,
1143,"魔導ミサイル",,0,
1144,"魔導ミサイル",魔法,0,
1145,"デルタトランス",斬,0,
1146,"無尽旋風斬",斬,0,
1147,"雷光水面蹴",打,0,
1148,"アグライアバイト",打,0,
1149,"炎獣心火撃",魔法,0,
1150,"アグライアクライム",打,0,
1151,"攻撃命令",,0,
1152,"サイドスイング",打,0,
1153,"ミョルニルストライク",打,0,
1154,"ミョルニルドライブ",打,0,
1155,"ミョルニルアッパー",打,0,
1156,"オーバードライブ",打,0,
1157,"ブーストアッパー",打,0,
1158,"ファイナルストライク",打,0,
1159,"アイ・フォー・アイ",,200,
1160,"ラウズ",魔法,300,
1161,"ストーンゲイズ",,0,
1162,"ドラゴンブラッド",,0,
1163,"ロッテンミート",魔法,0,
1164,"スピリットダート",,150,
1165,"急所突き",突,40,
1166,"粘汁散布",,60,
1167,"エーテル放射",魔法,150,
1168,"魔導ジャガーノート：GT攻撃",,0,
1169,"魔導ジャガーノート：前方扇範囲攻撃",,0,
1170,"イコライザー",魔法,0,
1171,"ニュートライザー",魔法,600,
1172,"魔導フォトン砲",魔法,0,
1173,"アルテマウェポン：アルテマ弾/生成",,0,
1174,"爆雷起爆",魔法,0,
1175,"拡散レーザー",魔法,0,
1176,"魔導レーザー",魔法,0,
1177,"魔導レーザー",魔法,0,
1178,"魔導レーザー",魔法,0,
1179,"セルレアムベント",魔法,0,
1180,"誘導レーザー",魔法,0,
1181,"ロックスロー",,0,
1182,"バルカンバースト",魔法,0,
1183,"エリアルブラスト",,0,
1184,"ランドスライド",魔法,0,
1185,"ボルタースロー",,0,
1186,"エラプション",,0,
1187,"大地の怒り",,0,
1188,"光輝の炎柱",,0,
1189,"地獄の火炎",,0,
1190,"魔導フレア",魔法,0,
1191,"アサルトカノン",魔法,0,
1192,"誘爆",魔法,0,
1193,"アルテマ",魔法,0,
1194,"アルテマ波動",魔法,0,
1195,"イノセンス",斬,0,
1196,"No.IX",突,0,
1197,"ハンド・オブ・ザ・エンパイア",魔法,0,
1198,"ターミナス・エスト",,0,
1199,"センテンス",斬,0,
1200,"人型：黒将軍/魔導火フィールド",,0,
1201,"ジャッジメント",,0,
1202,"ターミナス・エスト",魔法,0,
1203,"ジャッジメント",魔法,0,
1204,"魔導カノン",魔法,0,
1205,"なぎ払い",打,10,
1206,"なぎ払い",打,10,
1207,"攻撃",斬,0,
1208,"フードスイング",斬,0,
1209,"ウィップバック",打,0,
1210,"リゴージ",魔法,0,
1211,"スチールスケール",,0,
1212,"ディスセミネイト",,0,
1213,"ラプチャー",魔法,0,
1214,"シロップ",,0,
1215,"攻撃",魔法,0,
1216,"高圧電流",魔法,250,
1217,"リペリングカノン",魔法,400,
1218,"アラガンロット",,0,
1219,"アラガンロット",魔法,0,
1220,"重力場",,0,
1221,"バラスト",魔法,0,
1222,"バラスト",魔法,0,
1223,"バラスト",魔法,0,
1224,"真空波",魔法,0,
1225,"チェインライトニング",魔法,0,
1226,"ファイアストリーム",魔法,0,
1227,"透過レーザー",魔法,0,
1228,"解体吸収",,0,
1229,"物体壱九九",魔法,0,
1230,"リーチ",,0,
1231,"ラウンドスイング",打,0,
1232,"緊急廃熱",,0,
1233,"ラウンドスイング",打,0,
1234,"緊急廃熱",,0,
1235,"自動反撃システム",突,0,
1236,"グラビデカノン",魔法,0,
1237,"ポックス",,0,
1238,"ロトスワイプ",打,0,
1239,"自己強化プログラム",,0,
1240,"プラメット",打,100,
1241,"デスセンテンス",斬,0,
1242,"デスセンテンス",斬,0,
1243,"ヘルリキッド",魔法,0,
1244,"ファイアストーム",魔法,0,
1245,"ファイアストーム",魔法,0,
1246,"ファイアボール",魔法,0,
1247,"ダイブボム",打,0,
1248,"エーテリックプロフュージョン",魔法,0,
1249,"ツイスター",,0,
1250,"ツイスター",魔法,0,
1251,"アンウォーヴェンウィル",,0,
1252,"サステインブラスト",,0,
1253,"サステインブラスト",魔法,0,
1254,"ファイアボール",,0,
1255,"魔力爆散",,0,
1256,"魔力爆散",魔法,0,
1257,"放り投げ",,0,
1258,"エマージェンシー・オーバーライド",,0,
1259,"呪縛斬",斬,0,
1260,"葬送撃",斬,0,
1261,"しゃくりあげ",突,0,
1262,"ファントムオーブ",魔法,0,
1263,"焼却処分",魔法,0,
1264,"蒸気洗浄",,0,
1265,"粉砕鉄球",魔法,0,
1266,"インフェルノ",魔法,0,
1267,"エリアルレイヴ",斬,0,
1268,"ヘヴィストライク",魔法,0,
1269,"天臨",斬,0,
1270,"サンダラ",魔法,0,
1271,"シーンドライブ",斬,160,
1272,"攻撃",斬,0,
1273,"攻撃",魔法,0,
1274,"攻撃",突,0,
1275,"誘爆",魔法,0,
1276,"",,0,
1277,"ブレイジングトレイル",魔法,0,
1278,"トライアムヴィレイト",斬,40,
1279,"ミアンスラッシュ",打,100,
1280,"フィアーミスト",ブレス,0,
1281,"ブレイブ",魔法,200,
1282,"スコーピオンスティング",打,150,
1283,"帯電",,60,
1284,"帯氷",,60,
1285,"氷結の咆哮",魔法,120,
1286,"オーバーブースト",,300,
1287,"ライトサカー",魔法,120,
1288,"スピリットバインド",,200,
1289,"グラビデフォース",魔法,0,
1290,"ストップ",魔法,0,
1291,"バックステップ",,0,
1292,"サイドステップ",,0,
1293,"サイドステップ",,0,
1294,"スウィフトシャドウ",打,60,
1295,"ペイン・フレア",打,60,
1296,"ダテレポ",,0,
1297,"バーニングテンドリル",魔法,200,
1298,"バーニングテンドリル",魔法,200,
1299,"ライブ",斬,0,
1300,"タックル",打,0,
1301,"プルート",,0,
1302,"リジェネレーション",魔法,25,
1303,"デュプリシティ",,0,
1304,"ダークブリザガ",魔法,0,
1305,"ダークファイガ",魔法,0,
1306,"サモン",,25,
1307,"サモンII",,25,
1308,"アシッドミスト",,60,
1309,"スパイクテール",,250,
1310,"",,0,
1311,"ライトニングウェブ",,120,
1312,"ストンスキン",,300,
1313,"インナービーストマン",斬,200,
1314,"海兵魂",,600,
1315,"チェインライトニング",魔法,0,
1316,"リング・オブ・フロスト",魔法,60,
1317,"ゾンビースポーン",,0,
1318,"ジャンプ",突,60,
1319,"竜の呪縛",,0,
1320,"竜の呪縛",,0,
1321,"竜の呪縛",,0,
1322,"",,0,
1323,"光輝の盾",,60,
1324,"地獄の火炎",魔法,60,
1325,"攻撃",斬,0,
1326,"",,0,
1327,"みんなの怨み",魔法,0,
1328,"だれかの怨み",,0,
1329,"誘惑の歌",魔法,0,
1330,"ヘルスラッシュ",斬,100,
1331,"ストーン",魔法,30,
1332,"大地の怒り",魔法,30,
1333,"ボルダークラップ",打,60,
1334,"ショックウェーブ",打,100,
1335,"エリアルブラスト",魔法,100,
1336,"コールドブレス",ブレス,60,
1337,"サンダーブレス",ブレス,60,
1338,"雷電の咆哮",魔法,120,
1339,"コールドアイ",魔法,60,
1340,"カカフォニー",,60,
1341,"エレメンタルアングスト",,0,
1342,"フレイムブレス",ブレス,60,
1343,"バラスト",魔法,0,
1344,"攻撃",突,0,
1345,"光の加護",魔法,0,
1346,"攻撃",魔法,0,
1347,"攻撃",魔法,0,
1348,"ラストサパー",魔法,30,
1349,"アルマゲドン",魔法,0,
1350,"攻撃",打,0,
1351,"",,0,
1352,"攻撃",斬,0,
1353,"インシネレート",ブレス,0,
1354,"バルカンバースト",魔法,0,
1355,"エラプション",,0,
1356,"光輝の炎柱",,0,
1357,"地獄の火炎",魔法,0,
1358,"エラプション",魔法,0,
1359,"光輝の炎柱",魔法,0,
1360,"ロックバスター",打,0,
1361,"激震",魔法,0,
1362,"大地の重み",,0,
1363,"大地の重み",魔法,0,
1364,"ランドスライド",打,0,
1365,"ジオクラッシュ",魔法,0,
