key,0,1,2
#,Name,AttackType,Recast<100ms>
int32,str,int32,int32
864,"Flammender Schlag",打,60,
865,"Eingeweidereißer",打,60,
866,"Herzaufspießer",突,60,
867,"Nichtsanrufung",魔法,60,
868,"Versuchung",,0,
869,"Kalter Dunst",,0,
870,"Attacke",斬,0,
871,"Attacke",突,0,
872,"Attacke",打,0,
873,"Attacke",突,0,
874,"Attacke",魔法,0,
875,"Attacke",魔法,0,
876,"Attacke",魔法,0,
877,"Attacke",魔法,0,
878,"Attacke",魔法,0,
879,"Attacke",魔法,0,
880,"Attacke",斬,0,
881,"Attacke",突,0,
882,"Attacke",打,0,
883,"Attacke",突,0,
884,"Attacke",魔法,0,
885,"Attacke",魔法,0,
886,"Attacke",魔法,0,
887,"Attacke",魔法,0,
888,"Attacke",魔法,0,
889,"Attacke",魔法,0,
890,"Attacke",斬,0,
891,"Attacke",突,0,
892,"Attacke",打,0,
893,"Attacke",突,0,
894,"Attacke",魔法,0,
895,"Attacke",魔法,0,
896,"Attacke",魔法,0,
897,"Attacke",魔法,0,
898,"Attacke",魔法,0,
899,"Attacke",魔法,0,
900,"Tornado",魔法,0,
901,"Prankenhieb",斬,60,
902,"Flammenatem",ブレス,60,
903,"Ausholen",打,0,
904,"Sprossenklatsche",打,60,
905,"Sprossendreher",打,60,
906,"Stolon",,60,
907,"Kleine Klaue",斬,60,
908,"Schaumschwall",,60,
909,"Schraubenzieher",斬,60,
910,"Wasserwand",,60,
911,"Dunkler Orbis",魔法,60,
912,"Seelenpein",魔法,60,
913,"Geißelung",打,60,
914,"Gasgranate",,60,
915,"Bärenpranke",打,60,
916,"Filoplumage",,60,
917,"Böe",魔法,60,
918,"Heftiger Stich",突,60,
919,"Schlussstich",突,60,
920,"Vorschnellen",魔法,60,
921,"Windsense",魔法,60,
922,"Zephyrmantel",,60,
923,"Überschlag",突,60,
924,"Ruheruf",,60,
925,"FF12ミリアムガード：マップOBJ召喚武器投げ",,0,
926,"FF12ミリアムガード：マップOBJ召喚4つ同時",,0,
927,"Kriechende Schatten",魔法,300,
928,"Dunkelung",魔法,100,
929,"Gratlinie",魔法,0,
930,"Grenzimpuls",魔法,0,
931,"Mahd",ブレス,60,
932,"Dreischnitt",斬,60,
933,"Furchtbares Brüllen",,60,
934,"Tödlicher Strahl",,300,
935,"Schwanzschlag",打,100,
936,"Zermalmen",斬,60,
937,"Einstampfen",打,60,
938,"Drohen",,200,
939,"Erhobene Schere",斬,60,
940,"Lauernde Klaue",打,60,
941,"Verwesungsphlegma",魔法,0,
942,"Grimmige Goobbue",魔法,0,
943,"Amorphe Dresche",打,0,
944,"",,0,
945,"Blankes Messer",斬,0,
946,"Worte des Verderbens",魔法,200,
947,"Jedermanns Groll",魔法,0,
948,"Halsstich",突,0,
949,"Bittere Flüche",,0,
950,"Inhalieren",魔法,0,
951,"Augen auf mich",魔法,100,
952,"アーリマン：仲間を呼ぶ",,0,
953,"Erdseim-Säule",魔法,50,
954,"Feuerwasser",魔法,0,
955,"Felswurf",打,0,
956,"Sandsäule",魔法,50,
957,"Sandsäule",魔法,0,
958,"Desolation",魔法,10,
959,"Sandsäule",魔法,0,
960,"Pech-See",,0,
961,"透明：ガーゴイル暗黒沼発生",,0,
962,"Pech-See",魔法,0,
963,"Barbarenzorn",,600,
964,"Aqua Vitae",魔法,25,
965,"Picken",突,60,
966,"Feuer",魔法,30,
967,"Eis",魔法,30,
968,"Blitz",魔法,30,
969,"Wind",魔法,30,
970,"Stein",魔法,30,
971,"Aqua",魔法,30,
972,"Kollaps",魔法,30,
973,"Gaias Gewicht",魔法,0,
974,"Nervenfetzer",斬,60,
975,"Genickbrecher",斬,60,
976,"Hüpfer",打,60,
977,"Schwammschlag",打,60,
978,"Morastloch",魔法,60,
979,"Absonderung",魔法,60,
980,"Morastblase",魔法,150,
981,"Wasserodem",魔法,60,
982,"Unheimliche Aura",,230,
983,"Herbeipfeifen",魔法,60,
984,"Brennender Zyklon",魔法,60,
985,"Blitzschauer",魔法,60,
986,"Schraubenzieher",斬,60,
987,"Geiststoß",魔法,600,
988,"Schwächende Berührung",打,250,
989,"Volltreffer",打,60,
990,"Schallender Rauch",魔法,60,
991,"Windei",,60,
992,"Goblin-Attacke",斬,150,
993,"Verbrannte Erde",魔法,0,
994,"うろこトカゲ：雷属性ON",,0,
995,"Elektrisieren",ブレス,0,
996,"Platzende Blase",魔法,0,
997,"Grausame Absicht",,0,
998,"Dunkles Gewölbe",魔法,0,
999,"Nervenfetzer",斬,60,
1000,"Sandwerfer",,200,
1001,"Datelepo",,0,
1002,"Vollekanne",,60,
1003,"Eisensturm",斬,25,
1004,"Maulschnapper",突,80,
1005,"Kahlrodung",斬,60,
1006,"Mühsamer Hopser",打,60,
1007,"Detonator",魔法,300,
1008,"Steinhaut",,300,
1009,"Vita",魔法,25,
1010,"Bodenwelle",打,60,
1011,"Blitzschauer",魔法,60,
1012,"Schmetterfäuste",打,60,
1013,"",,0,
1014,"Säurenebel",,60,
1015,"Flügelschnitt",魔法,60,
1016,"Aquara",魔法,0,
1017,"Kollabieren",打,80,
1018,"Stachelschweif",,250,
1019,"Taifun",,0,
1020,"Taifun",魔法,0,
1021,"Feuerschweif",魔法,0,
1022,"Frostiger Atem",ブレス,0,
1023,"Eisscholle",魔法,0,
1024,"Eisscholle",魔法,0,
1025,"Frostkalter Reif",魔法,0,
1026,"Kauterisieren",魔法,0,
1027,"Aufsetzer",打,0,
1028,"Schneefall",魔法,0,
1029,"大砲：発射：成功",魔法,0,
1030,"Feuerschweif",魔法,200,
1031,"Auspeitschung",打,120,
1032,"Goldrausch",,200,
1033,"Goldstaub",魔法,250,
1034,"10-Tonzen-Hieb",打,120,
1035,"100-Tonzen-Hieb",打,200,
1036,"Schlechter Atem",,250,
1037,"Rankenstich",突,200,
1038,"Klebrige Schleuder",魔法,300,
1039,"Klettenpilz",魔法,150,
1040,"Keimung",,0,
1041,"ベビーモルボル専用：AA/モルボル菌つき",打,0,
1042,"Goldgallendünste",,60,
1043,"Goldgallendünste",,60,
1044,"Mörderloch",魔法,30,
1045,"Verflüssigen",魔法,0,
1046,"Verflüssigen",魔法,0,
1047,"Vorstoß",魔法,0,
1048,"Nichts-Feura",魔法,0,
1049,"Donnerschlag",魔法,80,
1050,"Donnersturm",,150,
1051,"Begraben",魔法,0,
1052,"Einschlag",魔法,0,
1053,"",,0,
1054,"",,0,
1055,"",,0,
1056,"Beseelung",,200,
1057,"Vasokonstriktor",,60,
1058,"",,0,
1059,"Todesstufe 5",,0,
1060,"Ölpfeil",魔法,60,
1061,"Urflackern",,0,
1062,"Urlöschen",,0,
1063,"",,0,
1064,"Drachenodem",魔法,120,
1065,"Lob des Kämpen",魔法,25,
1066,"Stimme der Stärke",魔法,25,
1067,"Marsch ohne Rücksicht",魔法,25,
1068,"Stoßwelle",打,0,
1069,"Platzende Blasen",魔法,0,
1070,"Sanfter Gesang",魔法,120,
1071,"Plasmaausstoß",魔法,0,
1072,"Schiefer Blick",魔法,120,
1073,"Schwanzfetzer",打,200,
1074,"Imminente Katastrophe",魔法,0,
1075,"Tanz der Pestilenz",,0,
1076,"Beulenladung",魔法,0,
1077,"Terrorauge",魔法,120,
1078,"Seelenschmelze",魔法,300,
1079,"Geschwür",,250,
1080,"Reanimieren",,0,
1081,"Saat",,0,
1082,"Nichtsanrufung",,0,
1083,"Nichts-Feuga",魔法,250,
1084,"Nichts-Feura",魔法,150,
1085,"Nichts-Blitzga",魔法,200,
1086,"Erdrutsch",打,150,
1087,"Plattensprenger",魔法,0,
1088,"Ausradieren",魔法,150,
1089,"Starker Blindtrunk",,40,
1090,"Schimmliger Nieser",魔法,200,
1091,"Bubo-Knall",魔法,0,
1092,"Meteorit",魔法,200,
1093,"Pulswelle",魔法,60,
1094,"Pulsgeschoss",魔法,0,
1095,"Ultimativer Fokus",魔法,0,
1096,"Ultimativer Fokus",魔法,0,
1097,"Donnerschlag",魔法,60,
1098,"Äußerer Geist",斬,80,
1099,"Befleckung",ブレス,80,
1100,"Seelenpein",魔法,120,
1101,"Atem des Löwen",ブレス,60,
1102,"Atem des Widders",ブレス,60,
1103,"Atem des Drachen",ブレス,60,
1104,"Stimme des Widders",魔法,120,
1105,"Stimme des Drachen",魔法,120,
1106,"Widderhüter",魔法,60,
1107,"Kakophonie",,60,
1108,"Chaotischer Chor",魔法,60,
1109,"Mandibelbiss",ブレス,100,
1110,"Formicatosteron",,60,
1111,"Sandzyklon",魔法,60,
1112,"Bodenloser Sand",魔法,20,
1113,"Sandsäule",魔法,20,
1114,"Augen auf mich",魔法,60,
1115,"Feuerwasser",魔法,50,
1116,"Sternenkarte",魔法,0,
1117,"Schweigen",,0,
1118,"Paralyse",,120,
1119,"Gemach",,120,
1120,"Aqua",魔法,0,
1121,"Felswurf",打,0,
1122,"Gerade",打,30,
1123,"Gerade",打,60,
1124,"Rippenstoß",打,60,
1125,"Schmetterfäuste",打,60,
1126,"Datelepo",,0,
1127,"Doppelattacke",ブレス,30,
1128,"Magitek-Kanone",魔法,15,
1129,"Photonenstrom",魔法,0,
1130,"Mühsamer Hopser",打,60,
1131,"Heiße Hände",,60,
1132,"Botschaft der Hölle",,60,
1133,"Bombenhagel",魔法,60,
1134,"Geschoss",打,0,
1135,"Spalten",斬,0,
1136,"Kollabieren",打,60,
1137,"Schildspieß",突,0,
1138,"Wind des Tartarus",斬,0,
1139,"Tor des Tartarus",打,0,
1140,"Schrapnell-Geschoss",突,0,
1141,"Panzerschuss",突,0,
1142,"Feuerbombe",魔法,0,
1143,"Magitek-Rakete",,0,
1144,"Magitek-Rakete",魔法,0,
1145,"Delta-Trance",斬,0,
1146,"Rückhandschlag",斬,0,
1147,"Blitzfeger",打,0,
1148,"Aglaia-Biss",打,0,
1149,"Zorniger Salamander",魔法,0,
1150,"Aglaia-Aufstieg",打,0,
1151,"Angriffsbefehl",,0,
1152,"Schwinger",打,0,
1153,"Rückgratsprengung",打,0,
1154,"Rad des Leids",打,0,
1155,"Eiserne Erhebung",打,0,
1156,"Verschlimmertes Leid",打,0,
1157,"Verschärfte Erhebung",打,0,
1158,"Verstärkte Sprengung",打,0,
1159,"Auge um Auge",,200,
1160,"Aufmuntern",魔法,300,
1161,"Versteinernder Blick",,0,
1162,"Drachenblut",,0,
1163,"Verfaultes Fleisch",魔法,0,
1164,"Geistpfeil",,150,
1165,"Halsstich",突,40,
1166,"Klebriges Exkret",,60,
1167,"Ätherwelle",魔法,150,
1168,"魔導ジャガーノート：GT攻撃",,0,
1169,"魔導ジャガーノート：前方扇範囲攻撃",,0,
1170,"Entzerrer",魔法,0,
1171,"Neutralisator",魔法,600,
1172,"Photonenstrom",魔法,0,
1173,"アルテマウェポン：アルテマ弾/生成",,0,
1174,"Ätheroplasma",魔法,0,
1175,"Diffraktiver Laser",魔法,0,
1176,"Magitek-Laser",魔法,0,
1177,"Magitek-Laser",魔法,0,
1178,"Magitek-Laser",魔法,0,
1179,"Erdseim-Entlüfter",魔法,0,
1180,"Leitlaser",魔法,0,
1181,"Granitgefängnis",,0,
1182,"Feuerstoß",魔法,0,
1183,"Windschlag",,0,
1184,"Bergsturz",魔法,0,
1185,"Latomie",,0,
1186,"Eruption",,0,
1187,"Gaias Zorn",,0,
1188,"Scheiterhaufen",,0,
1189,"Höllenfeuer",,0,
1190,"Tankreinigung",魔法,0,
1191,"Sturmkanone",魔法,0,
1192,"Schwerer Beschuss",魔法,0,
1193,"Ultima",魔法,0,
1194,"Ultima",魔法,0,
1195,"Unschuld",斬,0,
1196,"Erbenbann",突,0,
1197,"Hand des Kaiserreichs",魔法,0,
1198,"Terminus Est",,0,
1199,"Apodixis",斬,0,
1200,"人型：黒将軍/魔導火フィールド",,0,
1201,"Aburteilung",,0,
1202,"Terminus Est",魔法,0,
1203,"Aburteilung",魔法,0,
1204,"Magitek-Kanone",魔法,0,
1205,"Kreisfeger",打,10,
1206,"Kreisfeger",打,10,
1207,"Attacke",斬,0,
1208,"Kapuzenschwung",斬,0,
1209,"Rückpeitsche",打,0,
1210,"Auswürgen",魔法,0,
1211,"Stahlschuppen",,0,
1212,"Aussäen",,0,
1213,"Bersten",魔法,0,
1214,"Sirup",,0,
1215,"Attacke",魔法,0,
1216,"Hochstrom",魔法,250,
1217,"Rückstoßkanone",魔法,400,
1218,"Allagische Fäulnis",,0,
1219,"Allagische Fäulnis",魔法,0,
1220,"Gravitationsfeld",,0,
1221,"Ballast",魔法,0,
1222,"Ballast",魔法,0,
1223,"Ballast",魔法,0,
1224,"Vakuumwelle",魔法,0,
1225,"Kettenblitz",魔法,0,
1226,"Feuerstrom",魔法,0,
1227,"Perforations-Laser",魔法,0,
1228,"Sphärenerfassung",,0,
1229,"Objekt 199",魔法,0,
1230,"Egel",,0,
1231,"Taumel",打,0,
1232,"Notabschaltung",,0,
1233,"Taumel",打,0,
1234,"Notabschaltung",,0,
1235,"Gegenschlag",突,0,
1236,"Gravitationsschlag",魔法,0,
1237,"Pocken",,0,
1238,"Rotorschlag",打,0,
1239,"Bot-Abrufung",,0,
1240,"Ausloten",打,100,
1241,"Todesurteil",斬,0,
1242,"Todesurteil",斬,0,
1243,"Höllenschmelze",魔法,0,
1244,"Feuersturm",魔法,0,
1245,"Feuersturm",魔法,0,
1246,"Feuerball",魔法,0,
1247,"Sturzbombe",打,0,
1248,"Ätherische Profusion",魔法,0,
1249,"Wirbelsturm",,0,
1250,"Wirbelsturm",魔法,0,
1251,"Entwobener Wille",,0,
1252,"Anhaltender Knall",,0,
1253,"Anhaltender Knall",魔法,0,
1254,"Feuerball",,0,
1255,"Austritt",,0,
1256,"Austritt",魔法,0,
1257,"Pfahlwurf",,0,
1258,"Not-Übersteuerung",,0,
1259,"Fesselklinge",斬,0,
1260,"Tor zum Tod",斬,0,
1261,"Aufspießen",突,0,
1262,"Phantom-Orbis",魔法,0,
1263,"Brennvernichtung",魔法,0,
1264,"Dampfreinigung",,0,
1265,"Mörser",魔法,0,
1266,"Inferno",魔法,0,
1267,"Luftangriff",斬,0,
1268,"Schatten-Eklipse",魔法,0,
1269,"Blütenrausch",斬,0,
1270,"Blitzra",魔法,0,
1271,"Raserei",斬,160,
1272,"Attacke",斬,0,
1273,"Attacke",魔法,0,
1274,"Attacke",突,0,
1275,"Schwerer Beschuss",魔法,0,
1276,"",,0,
1277,"Feuerschweif",魔法,0,
1278,"Triumvirat",斬,40,
1279,"Saftige Abreibung",打,100,
1280,"Ring der Angst",ブレス,0,
1281,"Courage",魔法,200,
1282,"Skorpionstich",打,150,
1283,"Statische Ladung",,60,
1284,"Eisige Ladung",,60,
1285,"Stimme des Widders",魔法,120,
1286,"Übertakt",,300,
1287,"Gnade des Lichts",魔法,120,
1288,"Umnachten",,200,
1289,"Anziehungskraft",魔法,0,
1290,"Stopp",魔法,0,
1291,"Zurückweichen",,0,
1292,"Seitenschritt",,0,
1293,"Seitenschritt",,0,
1294,"Flinker Schatten",打,60,
1295,"Schmerzensflamme",打,60,
1296,"Datelepo",,0,
1297,"Brennende Ranken",魔法,200,
1298,"Brennende Ranken",魔法,200,
1299,"Spalten",斬,0,
1300,"Rammen",打,0,
1301,"Pluto",,0,
1302,"Regenerieren",魔法,25,
1303,"Duplizität",,0,
1304,"Dunkel-Eisga",魔法,0,
1305,"Dunkel-Feuga",魔法,0,
1306,"Familiar I",,25,
1307,"Familiar II",,25,
1308,"Säurenebel",,60,
1309,"Stachelschweif",,250,
1310,"",,0,
1311,"Blitznetz",,120,
1312,"Steinhaut",,300,
1313,"Wildes Geblüt",斬,200,
1314,"Verschärfung",,600,
1315,"Kettenblitz",魔法,0,
1316,"Frostring",魔法,60,
1317,"Thals Tränen",,0,
1318,"Sprung",突,60,
1319,"Bann des Drachen",,0,
1320,"Bann des Drachen",,0,
1321,"Bann des Drachen",,0,
1322,"",,0,
1323,"Glühender Schild",,60,
1324,"Inferno",魔法,60,
1325,"Attacke",斬,0,
1326,"",,0,
1327,"Jedermanns Groll",魔法,0,
1328,"Jemandes Groll",,0,
1329,"Sirenengesang",魔法,0,
1330,"Höllenhieb",斬,100,
1331,"Stein",魔法,30,
1332,"Gaias Zorn",魔法,30,
1333,"Brockenklatscher",打,60,
1334,"Schockwelle",打,100,
1335,"Windschlag",魔法,100,
1336,"Atem des Widders",ブレス,60,
1337,"Atem des Drachen",ブレス,60,
1338,"Stimme des Drachen",魔法,120,
1339,"Widderhüter",魔法,60,
1340,"Kakophonie",,60,
1341,"Elementarangst",,0,
1342,"Atem des Löwen",ブレス,60,
1343,"Ballast",魔法,0,
1344,"Attacke",突,0,
1345,"Gnade des Lichts",魔法,0,
1346,"Attacke",魔法,0,
1347,"Attacke",魔法,0,
1348,"Letztes Abendmahl",魔法,30,
1349,"Armageddon",魔法,0,
1350,"Attacke",打,0,
1351,"",,0,
1352,"Attacke",斬,0,
1353,"Einäschern",ブレス,0,
1354,"Feuerstoß",魔法,0,
1355,"Eruption",,0,
1356,"Scheiterhaufen",,0,
1357,"Höllenfeuer",魔法,0,
1358,"Eruption",魔法,0,
1359,"Scheiterhaufen",魔法,0,
1360,"Steinsprenger",打,0,
1361,"Urerschütterung",魔法,0,
1362,"Gaias Gewicht",,0,
1363,"Gaias Gewicht",魔法,0,
1364,"Bergsturz",打,0,
1365,"Geo-Stoß",魔法,0,
1366,"Gaias Zorn",魔法,0,
1367,"Großschwert",斬,60,
1368,"Großschlag",魔法,60,
1369,"Disruptor",,60,
1370,"Magitek-Laser",魔法,120,
1371,"Überhitzung",,0,
1372,"Exhaustor",魔法,250,
1373,"Magitek-Feld",,60,
1374,"Dunkler Orbis",魔法,0,
1375,"Pech-See",魔法,0,
1376,"Griff der Nacht",魔法,0,
1377,"Schattenflamme",魔法,0,
1378,"Schmutzige Kanone",魔法,400,
1379,"Windklinge",魔法,0,
1380,"Fallböe",打,0,
1381,"Rad der Bosheit",打,0,
1382,"Wirbelströmung",魔法,0,
1383,"Mistral-Song",魔法,0,
1384,"Mistral-Schrei",魔法,0,
1385,"Windschlag",魔法,0,
1386,"Windhose",魔法,0,
1387,"Auge des Sturms",魔法,0,
1388,"Federlanze",魔法,0,
1389,"Frühlingswind",魔法,0,
1390,"Mistral-Song",魔法,0,
1391,"Pech-See",魔法,0,
1392,"Worte des Verderbens",魔法,20,
1393,"Gift-Atem",,60,
1394,"Feuer",魔法,30,
1395,"Eis",魔法,30,
1396,"Blitz",魔法,30,
1397,"Wind",魔法,30,
1398,"Stein",魔法,30,
1399,"Magitek-Laser",魔法,0,
1400,"Magitek-Laser",魔法,0,
1401,"Magitek-Laser",魔法,0,
1402,"Eruption",魔法,0,
1403,"Scheiterhaufen",魔法,0,
1404,"Zinnober-Zyklon",魔法,0,
1405,"Höllenfeuer",魔法,0,
1406,"Einschlag",魔法,0,
1407,"Geo-Stoß",魔法,0,
1408,"Gaias Zorn",魔法,0,
1409,"Mistral-Song",魔法,0,
1410,"Auge des Sturms",魔法,0,
1411,"Windschlag",魔法,0,
1412,"Attacke",魔法,0,
1413,"Mahd",ブレス,240,
1414,"Dreischnitt",斬,120,
1415,"Attacke",魔法,60,
1416,"Felsschädel",打,120,
1417,"Brockenklatscher",打,120,
1418,"Splittstrahl",ブレス,60,
1419,"Erdrutsch",打,60,
1420,"Attacke",魔法,0,
1421,"Magitek-Laser",魔法,0,
1422,"Magitek-Laser",魔法,0,
1423,"Magitek-Laser",魔法,0,
1424,"Gaias Gewicht",魔法,0,
1425,"Großschwert",斬,120,
1426,"Magitek-Laser",魔法,200,
1427,"Exhaustor",魔法,150,
1428,"Raketenschlag",魔法,150,
1429,"Photonenstrom",魔法,30,
1430,"Magitek-Kanone",魔法,0,
1431,"Photonenstrom",魔法,30,
1432,"Magitek-Kanone",魔法,200,
1433,"Bohrkanone",突,200,
1434,"Cermet-Bohrer",突,120,
1435,"Überladung",魔法,200,
1436,"Gnade des Lichts",魔法,0,
1437,"Geschoss",打,0,
1438,"Photonenstrom",魔法,0,
1439,"Magitek-Kanone",魔法,0,
1440,"Dunkel-Eisga",魔法,80,
1441,"Dunkel-Feuga",魔法,150,
1442,"Stimme des Drachen",魔法,120,
1443,"Stoßwelle",打,0,
1444,"Aqua Vitae",魔法,25,
1445,"Ausradieren",魔法,250,
1446,"Brockenklatscher",打,200,
1447,"Hochstrom",魔法,250,
1448,"Rückstoßkanone",魔法,400,
1449,"Kettenblitz",魔法,0,
1450,"Perforations-Laser",魔法,0,
1451,"Feuersturm",,0,
1452,"Feuerball",,0,
1453,"Austritt",,0,
1454,"Verschlingen",,0,
1455,"Die Hand",打,60,
1456,"Sturzbombe",,0,
1457,"Höllenschmelze",,0,
1458,"Todesurteil",,300,
1459,"Attacke",打,0,
1460,"Attacke",突,0,
1461,"Attacke",斬,0,
1462,"",,0,
1463,"Steinsprenger",打,0,
1464,"Bergsprenger",打,0,
1465,"Urerschütterung",魔法,0,
1466,"Urtrauma",魔法,0,
1467,"Bergsturz",打,0,
1468,"Bergsturz",打,0,
1469,"Gaias Gewicht",,0,
1470,"Gaias Gewicht",魔法,0,
1471,"Einschlag",魔法,0,
1472,"Geo-Stoß",魔法,0,
1473,"Gaias Zorn",魔法,0,
1474,"Urtrauma",魔法,0,
1475,"Bergsturz",打,300,
1476,"Urerschütterung",魔法,300,
1477,"Granitgrab",魔法,0,
1478,"",打,40,
1479,"",斬,35,
1480,"",斬,0,
1481,"",斬,0,
1482,"Attacke",斬,30,
1483,"Vers der Verblichenen",魔法,300,
1484,"Wilder Angriff",打,0,
1485,"Wahnstimme",魔法,300,
1486,"Gesang der Gemarterten",魔法,150,
1487,"Chor der Unrettbaren",魔法,0,
1488,"Attacke",斬,30,
1489,"Rasender Sturz",打,40,
1490,"Kaustischer Auswurf",魔法,10,
1491,"Atemschwinge",魔法,250,
1492,"Rotorschlag",打,0,
1493,"Aufsteigen",,0,
1494,"Schallsturm",魔法,0,
1495,"Niedergehen",,0,
1496,"Attacke",斬,30,
1497,"Schallwelle",斬,250,
1498,"Korrumpierender Schuss",魔法,250,
1499,"Korrumpierende Spucke",魔法,200,
1500,"Korrumpierender Knall",魔法,0,
1501,"Kristallschuss",,0,
1502,"Giga-Schlag",斬,300,
1503,"Viskoses Ätheroplasma",魔法,0,
1504,"Erdseim-Entlüfter",魔法,0,
1505,"Leitlaser",魔法,0,
1506,"Diffraktiver Laser",魔法,0,
1507,"Magitek-Laser",魔法,0,
1508,"Magitek-Laser",魔法,0,
1509,"Magitek-Laser",魔法,0,
1510,"Ätheroplasma",魔法,0,
1511,"Ätherknall",魔法,0,
1512,"Ätheroplasma",魔法,0,
1513,"Fusionsknall",魔法,0,
1514,"Tankreinigung",魔法,0,
1515,"Schwerer Beschuss",魔法,0,
1516,"Ultima",魔法,0,
1517,"Mistral-Song",魔法,0,
1518,"Feuerstoß",魔法,0,
1519,"Auge des Sturms",魔法,0,
1520,"Geo-Stoß",魔法,0,
1521,"Scheiterhaufen",魔法,0,
1522,"Gaias Gewicht",魔法,0,
1523,"Einschlag",魔法,0,
1524,"Eruption",魔法,0,
1525,"Zinnober-Zyklon",魔法,0,
1526,"Sturmkanone",魔法,40,
1527,"Durchdringender Stoß",突,50,
1528,"Einäschern",ブレス,0,
1529,"Brennende Wut",ブレス,0,
1530,"Versengen",魔法,0,
1531,"Feuerstoß",魔法,0,
1532,"Zinnober-Zyklon",魔法,0,
1533,"Attacke",,0,
1534,"Infernofesseln",魔法,0,
1535,"Infernowallung",魔法,0,
1536,"Höllenfeuer",魔法,0,
1537,"Auffliegen",,0,
1538,"Niederstürzen",,0,
1539,"Agonales Klammern",魔法,60,
1540,"",,0,
1541,"",,0,
1542,"Kristallschauer",魔法,0,
1543,"Atemschwinge",魔法,180,
1544,"Brutrage",,0,
1545,"Schlüpfen",,0,
1546,"Viskoses Ätheroplasma",魔法,0,
1547,"Feindanflug",打,0,
1548,"Windklinge",魔法,0,
1549,"Windklinge",魔法,0,
1550,"Federregen",魔法,0,
1551,"Frühlingswind",魔法,0,
1552,"Rad der Bosheit",打,0,
1553,"Fallböe",打,0,
1554,"Windschlag",魔法,0,
1555,"Gigasturm",魔法,0,
1556,"Zyklon",魔法,0,
1557,"Superzyklon",魔法,0,
1558,"Testudo",,1800,
1559,"Prunkhieb",,1500,
1560,"Mithril-Gewitter",,1800,
1561,"Schlachtrausch",,600,
1562,"Voller Schwinger",,1800,
1563,"Axttritt",,450,
1564,"Salto",,30,
1565,"Obhut",,1200,
1566,"Impuls-Ansturm",,1500,
1567,"Spieß",,600,
1568,"Kriegsmarsch",,1200,
1569,"Weitschuss",,1200,
1570,"Stoßschuss",,1800,
1571,"Barmherzigkeit",,2400,
1572,"Göttlicher Atem",,3000,
1573,"Nachtschwinge",魔法,600,
1574,"Phantompfeil",魔法,900,
1575,"Nebelschleier",魔法,2400,
1576,"Entkräften",魔法,450,
1577,"Auratische Resonanz",,600,
1578,"Lege Artis",,1800,
1579,"Waffenwurf",,900,
1580,"Überschwang",,600,
1581,"Ätherschub",魔法,150,
1582,"Konzentration",,300,
1583,"Manaquelle",,600,
1584,"Purifikation",,300,
1585,"Schutzwehr",,600,
1586,"Enttarnen",,1800,
1587,"Hellsehen",,1500,
1588,"Blitzattacke",,600,
1589,"Staubteufel",,1200,
1590,"Genesung",,450,
1591,"Zwischen die Augen",,300,
1592,"Betäubungsgewehr",,600,
1593,"Report",,1200,
1594,"Retrograder Zyklus",魔法,1200,
1595,"Teergrube",魔法,0,
1596,"Greifbares Grauen",魔法,900,
1597,"Abstoßung",,1800,
1598,"",,0,
1599,"",,0,
1600,"",,0,
1601,"",,0,
1602,"",,0,
1603,"",,0,
1604,"",,0,
1605,"",,0,
1606,"",,0,
1607,"",,0,
1608,"",,0,
1609,"",,0,
1610,"Blutschwert",突,0,
1611,"透明：合体引き寄せ/ハウケタハード",,30,
1612,"Totentanz",,0,
1613,"100-Kuponzen-Hieb",斬,0,
1614,"Tohuwabohu",斬,0,
1615,"Bommelwirbelschild",斬,0,
1616,"Komm schon, kupo!",,0,
1617,"Bommelbombe",魔法,0,
1618,"Bommelmeteor",魔法,0,
1619,"Vitakupo",,0,
1620,"Sanctuskupo",魔法,0,
1621,"Vollbommel",突,0,
1622,"Tödlicher Regenkupo",突,0,
1623,"Marsch der Mogrys",,0,
1624,"Marsch der Mogrys",,0,
1625,"Mogrystoß",突,0,
1626,"1000-Kuponzen-Ladung",打,0,
1627,"Absolute Mogarchie",魔法,0,
1628,"Memento Mogry",魔法,0,
1629,"Tohuwabohu",斬,0,
1630,"Komm schon, kupo!",,0,
1631,"Bommelmeteor",魔法,0,
1632,"Sanctuskupo",魔法,0,
1633,"Tödlicher Regenkupo",突,0,
1634,"Marsch der Mogrys",,0,
1635,"透明：モーグリ：モーグリショット：ターゲッティング/ノーマル",,0,
1636,"透明：モーグリ：アローレイン：ターゲッティング/ノーマル",,0,
1637,"Wort der Wiederkunft",,0,
1638,"Brockenknaller",打,0,
1639,"Kraftfokus",,0,
1640,"Heftiger Treffer",打,0,
1641,"Heftiger Treffer",魔法,0,
1642,"Zertrümmernde Gerade",打,0,
1643,"Wutschnauben",打,0,
1644,"Eisga V",魔法,0,
1645,"Feuer V",魔法,0,
